,Date,Time,local,visit,g_loc,g_vis,m_loc,m_vis,PossH,PossA,TSH,TSA,On_TargetH,On_TargetA,Off_TargetH,Off_TargetA,BlockedH,BlockedA,PassingpcH,PassingpcA,ClearCutChancesH,ClearCutChancesA,CornersH,CornersA,OffsidesH,OffsidesA,TacklespcH,TacklespcA,AerialDuelspcH,AerialDuelspcA,SavesH,SavesA,FoulsCommittedH,FoulsCommittedA,FoulsWonH,FoulsWonA,YellowCardsH,YellowCardsA,RedCardsH,RedCardsA,Stadium,Attendance,Referee,Assistants,Fourth_official,VAR,Assistant_VAR
59,20/04/2022,19:45,Chelsea,Arsenal,2,4,"[78, 80]","[56, 90]",68.0,32.0,11.0,14.0,2.0,4.0,5.0,7.0,4.0,3.0,85.9,75.6,0.0,0.0,6.0,1.0,1.0,4.0,56.5,45.0,50.0,50.0,0.0,0.0,7.0,6.0,4.0,7.0,3.0,1.0,0.0,0.0,Stamford Bridge,32249,Jonathan Moss,"James Mainwaring, Marc Perry",Andy Madley,Darren England,Derek Eaton
60,20/04/2022,19:45,Everton,Leicester,1,1,[78],[56],36.7,63.3,13.0,11.0,3.0,3.0,8.0,1.0,2.0,7.0,73.4,81.9,2.0,0.0,5.0,4.0,0.0,1.0,64.3,45.5,52.5,47.5,2.0,2.0,8.0,17.0,17.0,8.0,4.0,2.0,0.0,0.0,Goodison Park,39153,David Coote,"Gary Beswick, Nicholas Hopton",Anthony Taylor,Michael Oliver,Sian Massey
61,20/04/2022,19:45,Newcastle,C Palace,1,0,[78],[],36.3,63.7,13.0,10.0,4.0,2.0,3.0,6.0,6.0,2.0,75.2,83.2,0.0,0.0,2.0,5.0,2.0,3.0,66.7,50.0,51.2,48.8,2.0,3.0,12.0,12.0,12.0,12.0,1.0,1.0,0.0,0.0,"""St James Park",51938,Tony Harrington,"Ian Hussin, Mark Scholes",Kevin Friend,Craig Pawson,Simon Bennett
62,20/04/2022,20:00,Man City,Brighton,3,0,"[78, 80]",[],65.1,34.9,17.0,2.0,5.0,1.0,4.0,1.0,8.0,0.0,87.9,73.7,0.0,0.0,7.0,4.0,1.0,2.0,68.8,50.0,56.0,44.0,1.0,2.0,12.0,7.0,7.0,12.0,0.0,3.0,0.0,0.0,Etihad Stadium,52226,Mike Dean,"Edward Smart, Darren Cann",Robert Jones,Chris Kavanagh,Neil Davies
63,19/04/2022,20:00,Liverpool,Man Utd,4,0,"[78, 80]",[],71.6,28.4,14.0,2.0,5.0,1.0,6.0,0.0,3.0,1.0,91.2,73.4,4.0,0.0,10.0,2.0,3.0,2.0,73.3,63.6,55.0,45.0,1.0,1.0,3.0,6.0,6.0,3.0,1.0,2.0,0.0,0.0,Anfield,52686,Martin Atkinson,"Constantine Hatzidakis, Richard West",Chris Kavanagh,Paul Tierney,Harry Lennard
64,17/04/2022,14:15,Newcastle,Leicester,2,1,"[78, 80]",[56],31.3,68.7,16.0,8.0,7.0,2.0,8.0,2.0,1.0,4.0,64.0,83.9,1.0,0.0,3.0,5.0,1.0,0.0,53.8,77.3,60.6,39.4,1.0,5.0,10.0,10.0,9.0,10.0,2.0,2.0,0.0,0.0,"""St James Park",52104,Jarred Gillet,"James Mainwaring, Daniel Cook",Martin Atkinson,Lee Mason,Wade Smith
65,17/04/2022,14:15,West Ham,Burnley,1,1,[78],[56],61.0,39.0,21.0,9.0,8.0,1.0,8.0,6.0,5.0,2.0,84.8,72.9,2.0,0.0,13.0,4.0,1.0,1.0,16.7,45.5,50.0,50.0,0.0,5.0,9.0,11.0,10.0,9.0,2.0,2.0,0.0,0.0,London Stadium,59958,Paul Tierney,"Harry Lennard, Lee Betts",Graham Scott,Andre Marriner,Matt Wilkes
66,16/04/2022,24:30,Tottenham,Brighton,0,1,[],[56],48.6,51.4,5.0,12.0,0.0,5.0,3.0,5.0,2.0,2.0,81.9,84.0,1.0,0.0,4.0,4.0,0.0,3.0,53.3,58.8,53.1,46.9,3.0,0.0,14.0,10.0,10.0,13.0,3.0,3.0,0.0,0.0,Tottenham Hotspur Stadium,58685,Craig Pawson,"Dan Robathan, Ian Hussin",Tony Harrington,Lee Mason,Constantine Hatzidakis
67,16/04/2022,15:00,Man Utd,Norwich,3,2,"[78, 80]","[56, 90]",60.8,39.2,20.0,15.0,9.0,4.0,5.0,7.0,6.0,4.0,89.2,81.1,1.0,3.0,6.0,7.0,3.0,0.0,68.8,55.0,46.7,53.3,2.0,6.0,8.0,6.0,6.0,8.0,0.0,0.0,0.0,0.0,Old Trafford,73381,Andy Madley,"Simon Beck, Adrian Holmes",Jonathan Moss,Mike Dean,Scott Ledger
68,16/04/2022,15:00,"""Soton""",Arsenal,1,0,[78],[],24.3,75.7,9.0,23.0,3.0,6.0,1.0,12.0,5.0,5.0,61.5,88.9,1.0,0.0,6.0,8.0,2.0,0.0,50.0,58.3,47.4,52.6,6.0,2.0,6.0,6.0,6.0,6.0,2.0,1.0,0.0,0.0,"""St. Marys Stadium""",31465,Peter Bankes,"Neil Davies, Timothy Wood",Andre Marriner,Stuart Attwell,Sian Massey
69,16/04/2022,15:00,Watford,Brentford,1,2,[78],"[56, 90]",50.8,49.2,18.0,16.0,4.0,5.0,9.0,7.0,5.0,4.0,75.9,73.8,1.0,3.0,6.0,5.0,0.0,0.0,84.6,54.5,59.1,40.9,3.0,3.0,11.0,9.0,8.0,11.0,2.0,1.0,0.0,0.0,Vicarage Road,20747,Simon Hooper,"Simon Long, Derek Eaton",Michael Salisbury,Graham Scott,Darren Cann
70,10/04/2022,14:00,Brentford,West Ham,2,0,"[78, 80]",[],47.1,52.9,15.0,5.0,7.0,1.0,3.0,3.0,5.0,1.0,83.4,84.3,2.0,0.0,4.0,6.0,1.0,2.0,45.5,40.0,53.6,46.4,1.0,5.0,2.0,6.0,5.0,2.0,0.0,1.0,0.0,0.0,Gtech Community Stadium,17032,Martin Atkinson,"Lee Betts, Constantine Hatzidakis",Simon Hooper,Lee Mason,Darren Cann
71,10/04/2022,14:00,Leicester,C Palace,2,1,"[78, 80]",[56],50.8,49.2,12.0,11.0,3.0,3.0,3.0,3.0,6.0,5.0,84.0,83.4,0.0,0.0,3.0,4.0,0.0,0.0,45.0,47.1,47.8,52.2,2.0,1.0,11.0,12.0,12.0,11.0,1.0,1.0,0.0,0.0,The King Power Stadium,31896,Robert Jones,"Dan Robathan, Daniel Cook",Jonathan Moss,Peter Bankes,Ian Hussin
72,10/04/2022,14:00,Norwich,Burnley,2,0,"[78, 80]",[],44.9,55.1,17.0,18.0,6.0,4.0,6.0,9.0,5.0,5.0,65.1,68.7,2.0,1.0,6.0,7.0,3.0,3.0,70.0,52.2,50.0,50.0,3.0,4.0,12.0,10.0,9.0,12.0,1.0,1.0,0.0,0.0,Carrow Road,26361,Michael Oliver,"Simon Bennett, Stuart Burt",Andy Madley,John Brooks,Nicholas Hopton
73,10/04/2022,16:30,Man City,Liverpool,2,2,"[78, 80]","[56, 90]",55.1,44.9,11.0,6.0,5.0,4.0,4.0,2.0,2.0,0.0,85.9,80.6,2.0,3.0,4.0,1.0,5.0,2.0,35.3,66.7,50.0,50.0,2.0,2.0,9.0,11.0,10.0,8.0,1.0,4.0,0.0,0.0,Etihad Stadium,53197,Anthony Taylor,"Gary Beswick, Adam Nunn",Andre Marriner,Paul Tierney,Timothy Wood
74,9/04/2022,24:30,Everton,Man Utd,1,0,[78],[],32.5,67.5,7.0,12.0,3.0,4.0,2.0,1.0,2.0,7.0,66.1,81.6,0.0,1.0,5.0,7.0,1.0,2.0,66.7,66.7,36.4,63.6,4.0,2.0,4.0,10.0,8.0,4.0,2.0,2.0,0.0,0.0,Goodison Park,39080,Jonathan Moss,"Marc Perry, Timothy Wood",Martin Atkinson,Andy Madley,Edward Smart
75,9/04/2022,15:00,Arsenal,Brighton,1,2,[78],"[56, 90]",64.6,35.4,20.0,8.0,4.0,3.0,5.0,4.0,11.0,1.0,83.2,71.4,2.0,1.0,11.0,2.0,2.0,2.0,66.7,61.9,36.0,64.0,1.0,3.0,12.0,19.0,17.0,10.0,3.0,4.0,0.0,0.0,Emirates Stadium,60112,David Coote,"Nicholas Hopton, Ian Hussin",Robert Jones,Chris Kavanagh,Sian Massey
76,9/04/2022,15:00,"""Soton""",Chelsea,0,6,[],"[56, 90]",29.0,71.0,4.0,24.0,1.0,14.0,0.0,8.0,3.0,2.0,74.7,88.5,1.0,4.0,3.0,3.0,0.0,1.0,61.1,65.5,31.0,69.0,8.0,1.0,11.0,10.0,10.0,11.0,1.0,0.0,0.0,0.0,"""St. Marys Stadium""",31359,Kevin Friend,"Adrian Holmes, Simon Beck",Josh Smith,Lee Mason,Matt Wilkes
77,9/04/2022,15:00,Watford,Leeds,0,3,[],"[56, 90]",48.2,51.8,8.0,10.0,1.0,5.0,7.0,5.0,0.0,0.0,66.6,63.8,2.0,0.0,3.0,8.0,3.0,1.0,71.4,58.7,53.2,46.8,2.0,1.0,8.0,12.0,12.0,8.0,2.0,0.0,0.0,0.0,Vicarage Road,20957,Andre Marriner,"Simon Long, Scott Ledger",Simon Hooper,Mike Dean,Neil Davies
78,9/04/2022,17:30,A Villa,Tottenham,0,4,[],"[56, 90]",51.5,48.5,19.0,11.0,8.0,5.0,5.0,1.0,6.0,5.0,88.9,87.6,2.0,1.0,9.0,3.0,1.0,2.0,66.7,45.0,62.5,37.5,1.0,8.0,12.0,14.0,14.0,12.0,2.0,3.0,0.0,0.0,Villa Park,41949,Graham Scott,"Harry Lennard, Mark Scholes",Craig Pawson,Jarred Gillet,Lee Betts
79,8/04/2022,20:00,Newcastle,Wolves,1,0,[78],[],41.1,58.9,12.0,5.0,4.0,2.0,3.0,2.0,5.0,1.0,81.5,83.0,0.0,0.0,1.0,2.0,1.0,0.0,63.6,50.0,52.4,47.6,2.0,3.0,6.0,13.0,13.0,6.0,1.0,1.0,0.0,0.0,"""St James Park",52164,Peter Bankes,"James Mainwaring, Wade Smith",Tony Harrington,Jarred Gillet,Derek Eaton
80,6/04/2022,19:30,Burnley,Everton,3,2,"[78, 80]","[56, 90]",50.9,49.1,13.0,16.0,4.0,4.0,6.0,4.0,3.0,8.0,65.6,63.9,3.0,0.0,9.0,6.0,1.0,0.0,18.2,57.9,58.8,41.2,2.0,1.0,11.0,16.0,15.0,11.0,2.0,2.0,0.0,0.0,Turf Moor,19830,Mike Dean,"Edward Smart, Mark Scholes",Kevin Friend,Darren England,Adrian Holmes
81,4/04/2022,20:00,C Palace,Arsenal,3,0,"[78, 80]",[],31.4,68.6,6.0,12.0,5.0,3.0,1.0,8.0,0.0,1.0,71.0,86.1,2.0,1.0,0.0,2.0,2.0,4.0,44.4,56.3,52.4,47.6,3.0,2.0,11.0,15.0,14.0,10.0,0.0,2.0,0.0,0.0,Selhurst Park,25149,Paul Tierney,"Constantine Hatzidakis, Neil Davies",Peter Bankes,Jarred Gillet,Wade Smith
82,3/04/2022,14:00,West Ham,Everton,2,1,"[78, 80]",[56],55.7,44.3,11.0,13.0,5.0,2.0,4.0,6.0,2.0,5.0,83.4,82.6,2.0,0.0,2.0,4.0,1.0,1.0,45.5,77.8,55.9,44.1,1.0,4.0,9.0,12.0,11.0,9.0,1.0,2.0,0.0,1.0,London Stadium,59953,Michael Oliver,"Simon Bennett, Stuart Burt",David Coote,Andy Madley,Nicholas Hopton
83,3/04/2022,16:30,Tottenham,Newcastle,5,1,"[78, 80]",[56],60.8,39.2,19.0,8.0,6.0,1.0,8.0,3.0,5.0,4.0,90.7,85.5,5.0,0.0,2.0,3.0,0.0,4.0,58.8,69.2,38.5,61.5,0.0,1.0,10.0,7.0,7.0,10.0,2.0,3.0,0.0,0.0,Tottenham Hotspur Stadium,57553,Martin Atkinson,"Lee Betts, Simon Long",Graham Scott,Paul Tierney,Sian Massey
84,2/04/2022,24:30,Liverpool,Watford,2,0,"[78, 80]",[],73.1,26.9,20.0,5.0,3.0,2.0,10.0,2.0,7.0,1.0,84.6,63.1,1.0,2.0,9.0,3.0,1.0,3.0,56.5,34.8,61.8,38.2,2.0,1.0,9.0,8.0,8.0,9.0,1.0,1.0,0.0,0.0,Anfield,53104,Stuart Attwell,"Marc Perry, Timothy Wood",Tony Harrington,John Brooks,Simon Bennett
85,2/04/2022,15:00,Brighton,Norwich,0,0,[],[],63.0,37.0,31.0,6.0,4.0,0.0,18.0,3.0,9.0,3.0,81.4,66.3,1.0,1.0,11.0,2.0,1.0,1.0,78.6,41.2,45.5,54.5,0.0,4.0,12.0,11.0,9.0,11.0,1.0,1.0,0.0,0.0,Amex Stadium,31245,Simon Hooper,"Derek Eaton, Scott Ledger",Thomas Bramall,Kevin Friend,Simon Beck
86,2/04/2022,15:00,Burnley,Man City,0,2,[],"[56, 90]",23.3,76.7,3.0,18.0,1.0,6.0,2.0,9.0,0.0,3.0,67.7,89.1,0.0,0.0,1.0,8.0,5.0,0.0,90.9,57.1,60.6,39.4,4.0,1.0,11.0,6.0,5.0,11.0,1.0,0.0,0.0,0.0,Turf Moor,20388,Craig Pawson,"Harry Lennard, Richard West",Michael Salisbury,Jonathan Moss,Constantine Hatzidakis
87,2/04/2022,15:00,Chelsea,Brentford,1,4,[78],"[56, 90]",70.6,29.4,21.0,17.0,8.0,6.0,9.0,5.0,4.0,6.0,90.8,71.9,2.0,3.0,12.0,7.0,0.0,0.0,77.8,52.6,40.6,59.4,2.0,7.0,11.0,7.0,7.0,10.0,0.0,0.0,0.0,0.0,Stamford Bridge,39061,Andy Madley,"Daniel Cook, Wade Smith",Andy Woolmer,David Coote,Lee Betts
88,2/04/2022,15:00,Leeds,"""Soton""",1,1,[78],[56],55.8,44.2,12.0,14.0,3.0,6.0,2.0,4.0,7.0,4.0,70.9,65.3,1.0,1.0,4.0,7.0,0.0,0.0,57.9,44.4,64.0,36.0,4.0,2.0,14.0,7.0,7.0,14.0,1.0,1.0,0.0,0.0,Elland Road,36580,Anthony Taylor,"Adam Nunn, Gary Beswick",Robert Jones,Mike Dean,Neil Davies
89,2/04/2022,15:00,Wolves,A Villa,2,1,"[78, 80]",[56],48.3,51.7,11.0,15.0,5.0,5.0,4.0,7.0,2.0,3.0,80.0,84.1,2.0,3.0,4.0,9.0,1.0,1.0,47.8,41.2,61.5,38.5,4.0,3.0,15.0,8.0,8.0,15.0,4.0,3.0,0.0,0.0,Molineux,31012,Darren England,"Adrian Holmes, Matt Wilkes",Darren Bond,Lee Mason,Stuart Burt
90,2/04/2022,17:30,Man Utd,Leicester,1,1,[78],[56],53.9,46.1,11.0,11.0,5.0,3.0,5.0,6.0,1.0,2.0,85.9,84.2,0.0,1.0,6.0,5.0,4.0,1.0,60.0,60.0,60.0,40.0,2.0,4.0,13.0,6.0,6.0,13.0,2.0,2.0,0.0,0.0,Old Trafford,73444,Andre Marriner,"Darren Cann, Ian Hussin",Martin Atkinson,Michael Oliver,Simon Long
91,20/03/2022,14:00,Leicester,Brentford,2,1,"[78, 80]",[56],52.8,47.2,12.0,15.0,4.0,6.0,6.0,3.0,2.0,6.0,85.8,82.3,3.0,2.0,2.0,5.0,2.0,3.0,57.1,37.5,46.9,53.1,5.0,2.0,10.0,10.0,10.0,10.0,1.0,2.0,0.0,0.0,The King Power Stadium,31830,Darren England,"Stuart Burt, Wade Smith",Jonathan Moss,Graham Scott,Darren Cann
92,20/03/2022,16:30,Tottenham,West Ham,3,1,"[78, 80]",[56],52.7,47.3,17.0,6.0,4.0,1.0,8.0,5.0,5.0,0.0,90.4,88.8,4.0,1.0,5.0,3.0,1.0,0.0,69.2,50.0,56.3,43.8,0.0,2.0,7.0,7.0,7.0,7.0,0.0,1.0,0.0,0.0,Tottenham Hotspur Stadium,58685,Anthony Taylor,"Gary Beswick, Adam Nunn",David Coote,Paul Tierney,Harry Lennard
93,19/03/2022,24:30,A Villa,Arsenal,0,1,[],[56],47.0,53.0,8.0,10.0,1.0,3.0,6.0,3.0,1.0,4.0,84.8,86.2,0.0,1.0,6.0,5.0,1.0,1.0,60.0,76.9,45.5,54.5,3.0,1.0,13.0,14.0,14.0,12.0,3.0,3.0,0.0,0.0,Villa Park,41956,Andy Madley,"Mark Scholes, Simon Bennett",Martin Atkinson,Jonathan Moss,Timothy Wood
94,18/03/2022,20:00,Wolves,Leeds,2,3,"[78, 80]","[56, 90]",47.8,52.2,14.0,15.0,8.0,6.0,4.0,7.0,2.0,2.0,80.4,80.4,2.0,4.0,2.0,5.0,1.0,3.0,60.0,65.4,41.7,58.3,2.0,6.0,13.0,14.0,14.0,13.0,1.0,5.0,1.0,0.0,Molineux,31842,Kevin Friend,"Simon Beck, Adrian Holmes",Michael Salisbury,Jarred Gillet,Sian Massey
95,17/03/2022,19:45,Everton,Newcastle,1,0,[78],[],38.3,61.7,9.0,17.0,3.0,6.0,3.0,6.0,3.0,5.0,66.3,77.0,1.0,0.0,5.0,7.0,1.0,1.0,50.0,73.3,47.0,53.0,6.0,2.0,13.0,11.0,11.0,12.0,2.0,1.0,1.0,0.0,Goodison Park,39068,Craig Pawson,"Richard West, Lee Betts",Mike Dean,Stuart Attwell,Daniel Cook
96,16/03/2022,19:30,Brighton,Tottenham,0,2,[],"[56, 90]",48.2,51.8,15.0,17.0,0.0,7.0,7.0,4.0,8.0,6.0,85.5,87.3,1.0,2.0,6.0,3.0,3.0,1.0,62.5,72.7,47.6,52.4,5.0,0.0,11.0,9.0,9.0,11.0,2.0,2.0,0.0,0.0,Amex Stadium,31144,Robert Jones,"Derek Eaton, Darren Cann",Graham Scott,Lee Mason,Matt Wilkes
97,16/03/2022,20:15,Arsenal,Liverpool,0,2,[],"[56, 90]",48.4,51.6,9.0,9.0,2.0,3.0,3.0,2.0,4.0,4.0,80.6,82.2,1.0,1.0,1.0,6.0,4.0,2.0,75.0,50.0,28.6,71.4,1.0,2.0,9.0,9.0,9.0,7.0,0.0,1.0,0.0,0.0,Emirates Stadium,59968,Andre Marriner,"Scott Ledger, Simon Long",Andy Madley,John Brooks,Marc Perry
98,14/03/2022,20:00,C Palace,Man City,0,0,[],[],26.2,73.8,7.0,19.0,1.0,4.0,5.0,9.0,1.0,6.0,64.7,86.7,0.0,2.0,2.0,6.0,2.0,3.0,56.3,69.2,26.7,73.3,5.0,1.0,6.0,11.0,11.0,6.0,3.0,1.0,0.0,0.0,Selhurst Park,25309,Martin Atkinson,"Lee Betts, Richard West",Simon Hooper,Jarred Gillet,Harry Lennard
99,13/03/2022,14:00,Chelsea,Newcastle,1,0,[78],[],72.8,27.2,8.0,7.0,3.0,2.0,4.0,5.0,1.0,0.0,86.1,62.2,2.0,0.0,7.0,2.0,3.0,6.0,57.1,37.5,40.0,60.0,2.0,2.0,17.0,17.0,17.0,16.0,4.0,3.0,0.0,0.0,Stamford Bridge,40026,David Coote,"Nicholas Hopton, Ian Hussin",Michael Salisbury,John Brooks,Sian Massey
100,13/03/2022,14:00,Everton,Wolves,0,1,[],[56],38.0,62.0,7.0,14.0,2.0,3.0,5.0,5.0,0.0,6.0,77.5,86.8,0.0,0.0,5.0,2.0,7.0,0.0,50.0,66.7,47.8,52.2,2.0,2.0,13.0,11.0,11.0,12.0,2.0,1.0,1.0,0.0,Goodison Park,39112,Michael Oliver,"Simon Bennett, Scott Ledger",Jonathan Moss,Lee Mason,Harry Lennard
101,13/03/2022,14:00,Leeds,Norwich,2,1,"[78, 80]",[56],52.5,47.5,13.0,12.0,7.0,4.0,5.0,4.0,1.0,4.0,74.8,72.8,4.0,2.0,6.0,2.0,2.0,3.0,60.7,75.0,45.2,54.8,3.0,5.0,18.0,8.0,8.0,18.0,3.0,1.0,0.0,0.0,Elland Road,36321,Stuart Attwell,"Daniel Cook, Wade Smith",Chris Kavanagh,Mike Dean,Edward Smart
102,13/03/2022,14:00,"""Soton""",Watford,1,2,[78],"[56, 90]",62.5,37.5,13.0,9.0,7.0,5.0,5.0,3.0,1.0,1.0,77.5,66.3,2.0,2.0,11.0,3.0,0.0,0.0,52.9,83.3,45.1,54.9,3.0,5.0,8.0,12.0,11.0,7.0,3.0,2.0,0.0,0.0,"""St. Marys Stadium""",28863,Graham Scott,"Matt Wilkes, Simon Long",Kevin Friend,Peter Bankes,Derek Eaton
103,13/03/2022,14:00,West Ham,A Villa,2,1,"[78, 80]",[56],47.1,52.9,11.0,13.0,4.0,7.0,5.0,2.0,2.0,4.0,82.4,84.4,1.0,1.0,5.0,7.0,0.0,0.0,27.3,58.8,48.3,51.7,6.0,2.0,9.0,3.0,3.0,8.0,1.0,0.0,0.0,0.0,London Stadium,59957,Jarred Gillet,"Dan Robathan, James Mainwaring",Martin Atkinson,Paul Tierney,Constantine Hatzidakis
104,13/03/2022,16:30,Arsenal,Leicester,2,0,"[78, 80]",[],46.0,54.0,21.0,6.0,8.0,3.0,4.0,1.0,9.0,2.0,86.1,87.6,1.0,1.0,2.0,6.0,2.0,0.0,60.0,58.8,42.9,57.1,3.0,5.0,8.0,10.0,9.0,7.0,0.0,3.0,0.0,0.0,Emirates Stadium,60111,Anthony Taylor,"Gary Beswick, Adam Nunn",Robert Jones,Darren England,Richard West
105,12/03/2022,24:30,Brighton,Liverpool,0,2,[],"[56, 90]",51.8,48.2,8.0,18.0,3.0,9.0,4.0,6.0,1.0,3.0,78.1,78.1,1.0,2.0,7.0,6.0,1.0,1.0,38.5,60.0,46.2,53.8,7.0,3.0,12.0,15.0,13.0,11.0,3.0,1.0,0.0,0.0,Amex Stadium,31474,Mike Dean,"Edward Smart, Mark Scholes",Simon Hooper,Stuart Attwell,Sian Massey
106,12/03/2022,15:00,Brentford,Burnley,2,0,"[78, 80]",[],54.9,45.1,13.0,7.0,4.0,1.0,3.0,5.0,6.0,1.0,68.4,63.8,1.0,1.0,2.0,9.0,4.0,4.0,68.8,60.0,51.1,48.9,1.0,1.0,6.0,10.0,10.0,6.0,1.0,1.0,0.0,1.0,Gtech Community Stadium,16984,Paul Tierney,"Constantine Hatzidakis, Neil Davies",John Brooks,Lee Mason,Ian Hussin
107,12/03/2022,17:30,Man Utd,Tottenham,3,2,"[78, 80]","[56, 90]",43.5,56.5,10.0,10.0,6.0,3.0,3.0,2.0,1.0,5.0,85.2,89.0,1.0,1.0,4.0,5.0,0.0,2.0,69.2,56.3,50.0,50.0,1.0,3.0,8.0,7.0,6.0,7.0,2.0,1.0,0.0,0.0,Old Trafford,73458,Jonathan Moss,"Marc Perry, Timothy Wood",Craig Pawson,Andre Marriner,Nicholas Hopton
108,10/03/2022,19:30,Norwich,Chelsea,1,3,[78],"[56, 90]",33.7,66.3,8.0,15.0,3.0,7.0,4.0,5.0,1.0,3.0,82.7,91.7,0.0,3.0,3.0,8.0,2.0,1.0,56.3,66.7,26.7,73.3,4.0,2.0,8.0,15.0,13.0,8.0,0.0,2.0,0.0,0.0,Carrow Road,26722,Martin Atkinson,"Constantine Hatzidakis, Nicholas Hopton",Michael Salisbury,Jarred Gillet,Scott Ledger
109,10/03/2022,19:30,"""Soton""",Newcastle,1,2,[78],"[56, 90]",67.8,32.2,14.0,8.0,5.0,4.0,4.0,1.0,5.0,3.0,84.1,68.6,2.0,2.0,12.0,5.0,1.0,1.0,33.3,33.3,48.7,51.3,1.0,4.0,6.0,7.0,7.0,5.0,1.0,1.0,0.0,0.0,"""St. Marys Stadium""",31016,Kevin Friend,"Edward Smart, Simon Beck",Graham Scott,Andre Marriner,Derek Eaton
110,10/03/2022,19:30,Wolves,Watford,4,0,"[78, 80]",[],65.8,34.2,10.0,9.0,5.0,0.0,4.0,5.0,1.0,4.0,88.7,78.4,2.0,0.0,5.0,2.0,1.0,4.0,70.0,53.8,60.0,40.0,0.0,2.0,11.0,10.0,9.0,10.0,2.0,2.0,0.0,0.0,Molineux,29658,Darren England,"Wade Smith, Adrian Holmes",John Brooks,David Coote,Marc Perry
111,10/03/2022,19:45,Leeds,A Villa,0,3,[],"[56, 90]",50.9,49.1,4.0,15.0,1.0,9.0,2.0,2.0,1.0,4.0,78.5,83.2,0.0,1.0,3.0,5.0,3.0,5.0,72.0,53.3,40.0,60.0,6.0,1.0,17.0,11.0,11.0,17.0,5.0,3.0,0.0,0.0,Elland Road,36400,Simon Hooper,"Darren Cann, Ian Hussin",Robert Jones,Lee Mason,Matt Wilkes
112,7/03/2022,20:00,Tottenham,Everton,5,0,"[78, 80]",[],55.0,45.0,14.0,6.0,7.0,0.0,5.0,2.0,2.0,4.0,89.7,86.2,6.0,0.0,5.0,2.0,0.0,1.0,52.0,50.0,83.3,16.7,0.0,3.0,15.0,10.0,9.0,15.0,2.0,0.0,0.0,0.0,Tottenham Hotspur Stadium,59647,Stuart Attwell,"Dan Robathan, Daniel Cook",Martin Atkinson,John Brooks,Timothy Wood
113,6/03/2022,14:00,Watford,Arsenal,2,3,"[78, 80]","[56, 90]",43.0,57.0,13.0,16.0,7.0,4.0,3.0,9.0,3.0,3.0,76.2,84.4,2.0,0.0,1.0,5.0,2.0,0.0,35.3,65.0,77.5,22.5,1.0,5.0,5.0,12.0,12.0,5.0,1.0,2.0,0.0,0.0,Vicarage Road,21142,Craig Pawson,"Lee Betts, Richard West",Simon Hooper,Darren England,Edward Smart
114,6/03/2022,16:30,Man City,Man Utd,4,1,"[78, 80]",[56],69.4,30.6,24.0,5.0,10.0,2.0,6.0,1.0,8.0,2.0,93.0,83.4,3.0,0.0,9.0,3.0,0.0,1.0,61.5,43.8,33.3,66.7,2.0,6.0,10.0,14.0,14.0,9.0,0.0,1.0,0.0,0.0,Etihad Stadium,53165,Michael Oliver,"Simon Bennett, Scott Ledger",Andy Madley,Stuart Attwell,Darren Cann
115,5/03/2022,24:30,Leicester,Leeds,1,0,[78],[],51.0,49.0,7.0,19.0,4.0,4.0,0.0,9.0,3.0,6.0,79.4,80.4,0.0,1.0,5.0,10.0,2.0,0.0,52.2,38.1,63.3,36.7,4.0,3.0,9.0,12.0,12.0,9.0,1.0,2.0,0.0,0.0,The King Power Stadium,32236,David Coote,"Nicholas Hopton, Stuart Burt",Simon Hooper,Jarred Gillet,Dan Robathan
116,5/03/2022,15:00,A Villa,"""Soton""",4,0,"[78, 80]",[],38.2,61.8,14.0,11.0,9.0,1.0,4.0,7.0,1.0,3.0,73.9,84.4,6.0,3.0,4.0,7.0,0.0,1.0,78.6,73.3,50.0,50.0,1.0,5.0,10.0,8.0,8.0,10.0,1.0,1.0,0.0,0.0,Villa Park,41855,Peter Bankes,"Ian Hussin, Wade Smith",Tim Robinson,Paul Tierney,Lee Betts
117,5/03/2022,15:00,Burnley,Chelsea,0,4,[],"[56, 90]",27.4,72.6,6.0,11.0,1.0,5.0,2.0,0.0,3.0,6.0,68.1,90.1,0.0,2.0,5.0,2.0,1.0,1.0,44.0,64.3,50.0,50.0,1.0,0.0,12.0,7.0,7.0,12.0,2.0,0.0,0.0,0.0,Turf Moor,19439,Andre Marriner,"Simon Long, Adrian Holmes",Michael Oliver,Mike Dean,Mark Scholes
118,5/03/2022,15:00,Newcastle,Brighton,2,1,"[78, 80]",[56],32.4,67.6,10.0,15.0,4.0,4.0,4.0,3.0,2.0,8.0,62.8,82.6,2.0,2.0,4.0,7.0,0.0,4.0,66.7,54.5,40.0,60.0,3.0,2.0,8.0,10.0,9.0,8.0,1.0,1.0,0.0,0.0,"""St James Park",52214,Martin Atkinson,"James Mainwaring, Constantine Hatzidakis",Chris Kavanagh,Lee Mason,Richard West
119,5/03/2022,15:00,Norwich,Brentford,1,3,[78],"[56, 90]",59.6,40.4,15.0,10.0,7.0,6.0,3.0,1.0,5.0,3.0,77.0,69.8,1.0,1.0,5.0,5.0,1.0,3.0,69.2,66.7,40.0,60.0,3.0,6.0,13.0,18.0,16.0,12.0,2.0,5.0,0.0,0.0,Carrow Road,26887,Anthony Taylor,"Gary Beswick, Adam Nunn",Gavin Ward,John Brooks,Neil Davies
