"['3:00pm, Saturday 20th May 2023.']",['Wolves'],['Everton'],"[<Element span at 0x37d29f0>, <Element span at 0x37f8ba0>]",['1'],['1'],"['\n                H Hwang\xa0(', ""34'"", '34th minute', ')']","['\n                Y Mina\xa0(', ""90+9'"", '99th minute', ')']",53.2,46.8,13,19,5,4,6,9,2,6,78.7,75.9,0,3,1,7,1,0,41.7,52.6,37.5,62.5,3,4,18,10,9,18,5,1,0,0,"['Wolverhampton Wanderers\n                          vs Everton. Premier League.\n                        ', '\n                          ', '3:00pm, Saturday 20th May 2023.', '\n                        ', '\n                          ', 'Molineux', 'Attendance: ', 'Attendance', '31,684.', '\n                       ']","['Referee:', 'David Coote', 'Assistants:', 'Simon Bennett, Timothy Wood', 'Fourth official:', 'James Linington', 'VAR:', 'Paul Tierney', 'Assistant VAR:', 'Wade Smith']"
"['5:30pm, Saturday 20th May 2023.']",['N Forest'],['Arsenal'],"[<Element span at 0x53d6ae0>, <Element span at 0x53d6b10>]",['1'],['0'],"['\n                T Awoniyi\xa0(', ""19'"", '19th minute', ')']",[],18.3,81.7,6,11,2,3,3,7,1,1,49.7,89,0,0,3,6,1,1,66.7,37.5,25,75,3,1,11,12,10,9,3,2,0,0,"['Nottingham Forest\n                          vs Arsenal. Premier League.\n                        ', '\n                          ', '5:30pm, Saturday 20th May 2023.', '\n                        ', '\n                          ', 'The City Ground', 'Attendance: ', 'Attendance', '29,514.', '\n                       ']","['Referee:', 'Anthony Taylor', 'Assistants:', 'Adam Nunn, Gary Beswick', 'Fourth official:', 'Graham Scott', 'VAR:', 'Neil Swarbrick', 'Assistant VAR:', 'Darren Cann']"
"['7:30pm, Thursday 18th May 2023.']",['Newcastle'],['Brighton'],"[<Element span at 0x53d86f0>, <Element span at 0x53d8720>]",['4'],['1'],"['\n                D Undav\xa0(', ""22'"", '22nd minute', '                ', 'og', 'own goal', ')', '\n                D Burn\xa0(', ""45+4'"", '49th minute', ')', '\n                C Wilson\xa0(', ""89'"", '89th minute', ')', '\n                B Guimarães Rodriguez Moura\xa0(', ""90+1'"", '91st minute', ')']","['\n                D Undav\xa0(', ""51'"", '51st minute', ')']",33.7,66.3,22,8,9,2,6,3,7,3,70.9,84.1,5,1,6,1,1,2,90.9,71.4,68.2,31.8,1,5,17,16,16,17,2,4,0,0,"['Newcastle United\n                          vs Brighton and Hove Albion. Premier League.\n                        ', '\n                          ', '7:30pm, Thursday 18th May 2023.', '\n                        ', '\n                          ', ""St James' Park, Newcastle"", 'Attendance: ', 'Attendance', '52,122.', '\n                       ']","['Referee:', 'Robert Jones', 'Assistants:', 'Ian Hussin, Wade Smith', 'Fourth official:', 'Thomas Bramall', 'VAR:', 'Jarred Gillet', 'Assistant VAR:', 'Adam Nunn']"
"['8:00pm, Monday 15th May 2023.']",['Leicester'],['Liverpool'],"[<Element span at 0x53db6c0>, <Element span at 0x53db6f0>]",['0'],['3'],[],"['\n                C Jones\xa0(', ""33'"", '33rd minute', ', ', ""36'"", '36th minute', ')', '\n                T Alexander-Arnold\xa0(', ""71'"", '71st minute', ')']",33.1,66.9,4,16,4,5,0,6,0,5,69.5,85.3,1,3,4,4,3,4,47.2,66.7,52.2,47.8,2,4,11,17,17,11,2,1,0,0,"['Leicester City\n                          vs Liverpool. Premier League.\n                        ', '\n                          ', '8:00pm, Monday 15th May 2023.', '\n                        ', '\n                          ', 'The King Power Stadium', 'Attendance: ', 'Attendance', '32,225.', '\n                       ']","['Referee:', 'Craig Pawson', 'Assistants:', 'Marc Perry, James Mainwaring', 'Fourth official:', 'Andre Marriner', 'VAR:', 'Chris Kavanagh', 'Assistant VAR:', 'Stuart Burt']"
"['2:00pm, Sunday 14th May 2023.']",['Brentford'],['West Ham'],"[<Element span at 0x53df420>, <Element span at 0x53df450>]",['2'],['0'],"['\n                B Mbeumo\xa0(', ""20'"", '20th minute', ')', '\n                Y Wissa\xa0(', ""43'"", '43rd minute', ')']",[],53.1,46.9,24,4,10,4,9,0,5,0,81.2,79,5,0,7,5,3,3,55,81.8,48.6,51.4,4,7,5,5,3,5,1,0,0,0,"['Brentford\n                          vs West Ham United. Premier League.\n                        ', '\n                          ', '2:00pm, Sunday 14th May 2023.', '\n                        ', '\n                          ', 'Gtech Community Stadium', 'Attendance: ', 'Attendance', '17,075.', '\n                       ']","['Referee:', 'Michael Oliver', 'Assistants:', 'Daniel Cook, Lee Betts', 'Fourth official:', 'Thomas Bramall', 'VAR:', 'Robert Jones', 'Assistant VAR:', 'Ian Hussin']"
"['2:00pm, Sunday 14th May 2023.']",['Everton'],['Man City'],"[<Element span at 0x53dff30>, <Element span at 0x53dffc0>]",['0'],['3'],[],"['\n                I Gündogan\xa0(', ""37'"", '37th minute', ', ', ""51'"", '51st minute', ')', '\n                E Haaland\xa0(', ""39'"", '39th minute', ')']",36.8,63.2,7,9,3,4,3,3,1,2,85,91,1,1,8,6,1,0,68.8,71.4,50,50,1,2,12,4,4,10,1,0,0,0,"['Everton\n                          vs Manchester City. Premier League.\n                        ', '\n                          ', '2:00pm, Sunday 14th May 2023.', '\n                        ', '\n                          ', 'Goodison Park', 'Attendance: ', 'Attendance', '39,376.', '\n                       ']","['Referee:', 'Anthony Taylor', 'Assistants:', 'Adam Nunn, Gary Beswick', 'Fourth official:', 'Graham Scott', 'VAR:', 'Craig Pawson', 'Assistant VAR:', 'Dan Robathan']"
"['4:30pm, Sunday 14th May 2023.']",['Arsenal'],['Brighton'],"[<Element span at 0x53e1e70>, <Element span at 0x53e1db0>]",['0'],['3'],[],"['\n                J Enciso\xa0(', ""51'"", '51st minute', ')', '\n                D Undav\xa0(', ""86'"", '86th minute', ')', '\n                P Estupinan Tenorio\xa0(', ""90+6'"", '96th minute', ')']",40.9,59.1,14,12,2,6,8,5,4,1,76.7,83.4,1,2,5,2,1,4,30,60,42.1,57.9,3,2,13,17,16,13,1,2,0,0,"['Arsenal\n                          vs Brighton and Hove Albion. Premier League.\n                        ', '\n                          ', '4:30pm, Sunday 14th May 2023.', '\n                        ', '\n                          ', 'Emirates Stadium', 'Attendance: ', 'Attendance', '60,139.', '\n                       ']","['Referee:', 'Andy Madley', 'Assistants:', 'Nicholas Hopton, Constantine Hatzidakis', 'Fourth official:', 'Darren England', 'VAR:', 'Peter Bankes', 'Assistant VAR:', 'Wade Smith']"
"['12:30pm, Saturday 13th May 2023.']",['Leeds'],['Newcastle'],"[<Element span at 0x53e4bd0>, <Element span at 0x53e4b10>]",['2'],['2'],"['\n                L Ayling\xa0(', ""7'"", '7th minute', ')', '\n                R Kristensen\xa0(', ""79'"", '79th minute', ')', '\n                H Firpo Adamés\xa0(', 'red card', 'sent off', '\n                ', ""90+1'"", '91st minute', ')']","['\n                C Wilson\xa0(', ""31'"", '31st minute', '                pen, ', ""69'"", '69th minute', '                pen)']",36.1,63.9,9,18,4,5,3,7,2,6,64.4,80.8,0,0,2,6,0,2,52.2,57.1,37.9,62.1,3,2,16,14,13,14,3,2,1,0,"['Leeds United\n                          vs Newcastle United. Premier League.\n                        ', '\n                          ', '12:30pm, Saturday 13th May 2023.', '\n                        ', '\n                          ', 'Elland Road', 'Attendance: ', 'Attendance', '36,955.', '\n                       ']","['Referee:', 'Simon Hooper', 'Assistants:', 'Adrian Holmes, Mark Scholes', 'Fourth official:', 'Graham Scott', 'VAR:', 'Neil Swarbrick', 'Assistant VAR:', 'Simon Bennett']"
"['3:00pm, Saturday 13th May 2023.']",['A Villa'],['Tottenham'],"[<Element span at 0x53e7b10>, <Element span at 0x53e7b40>]",['2'],['1'],"['\n                J Ramsey\xa0(', ""8'"", '8th minute', ')', '\n                Douglas Luiz\xa0(', ""72'"", '72nd minute', ')']","['\n                H Kane\xa0(', ""90'"", '90th minute', '                pen)']",48.7,51.3,8,5,4,2,4,2,0,1,85,85.3,3,1,8,3,2,9,72.7,43.8,42.9,57.1,1,2,9,14,13,9,3,3,0,0,"['Aston Villa\n                          vs Tottenham Hotspur. Premier League.\n                        ', '\n                          ', '3:00pm, Saturday 13th May 2023.', '\n                        ', '\n                          ', 'Villa Park', 'Attendance: ', 'Attendance', '42,164.', '\n                       ']","['Referee:', 'Peter Bankes', 'Assistants:', 'Nick Greenhalgh, Edward Smart', 'Fourth official:', 'Anthony Taylor', 'VAR:', 'Jarred Gillet', 'Assistant VAR:', 'Timothy Wood']"
"['3:00pm, Saturday 13th May 2023.']",['Chelsea'],['N Forest'],"[<Element span at 0x53ea8a0>, <Element span at 0x53ea8d0>]",['2'],['2'],"['\n                R Sterling\xa0(', ""51'"", '51st minute', ', ', ""58'"", '58th minute', ')']","['\n                T Awoniyi\xa0(', ""13'"", '13th minute', ', ', ""62'"", '62nd minute', ')']",76.1,23.9,14,11,6,2,3,7,5,2,89.1,60.8,1,3,2,5,1,2,64.3,53.6,55.2,44.8,0,4,13,15,15,11,3,1,0,0,"['Chelsea\n                          vs Nottingham Forest. Premier League.\n                        ', '\n                          ', '3:00pm, Saturday 13th May 2023.', '\n                        ', '\n                          ', 'Stamford Bridge', 'Attendance: ', 'Attendance', '40,030.', '\n                       ']","['Referee:', 'Paul Tierney', 'Assistants:', 'Neil Davies, Scott Ledger', 'Fourth official:', 'Robert Jones', 'VAR:', 'Stuart Attwell', 'Assistant VAR:', 'Darren Cann']"
