,Date,Time,local,visit,g_loc,g_vis,m_loc,m_vis,PossH,PossA,TSH,TSA,On_TargetH,On_TargetA,Off_TargetH,Off_TargetA,BlockedH,BlockedA,PassingpcH,PassingpcA,ClearCutChancesH,ClearCutChancesA,CornersH,CornersA,OffsidesH,OffsidesA,TacklespcH,TacklespcA,AerialDuelspcH,AerialDuelspcA,SavesH,SavesA,FoulsCommittedH,FoulsCommittedA,FoulsWonH,FoulsWonA,YellowCardsH,YellowCardsA,RedCardsH,RedCardsA,Stadium,Attendance,Referee,Assistants,Fourth_official,VAR,Assistant_VAR
59,22/04/2021,20:00,Leicester,W Brom,3,0,"[23, 26, 36]",[],72.7,27.3,17.0,4.0,7.0,1.0,5.0,3.0,5.0,0.0,86.0,63.5,4.0,0.0,7.0,3.0,1.0,0.0,78.9,70.0,60.7,39.3,1.0,4.0,13.0,12.0,12.0,13.0,0.0,2.0,0.0,0.0,The King Power Stadium.,,Andy Madley,"Simon Long, Timothy Wood",Mike Dean,Martin Atkinson,Daniel Cook
60,21/04/2021,18:00,Tottenham,"""Soton""",2,1,"[60, 90]",[30],61.7,38.3,12.0,10.0,3.0,5.0,5.0,3.0,4.0,2.0,83.4,74.4,0.0,1.0,5.0,5.0,2.0,0.0,55.6,51.7,56.7,43.3,4.0,1.0,10.0,14.0,14.0,10.0,2.0,1.0,0.0,0.0,Tottenham Hotspur Stadium.,,David Coote,"Adam Nunn, Nicholas Hopton",Darren England,Jonathan Moss,Marc Perry
61,21/04/2021,20:15,A Villa,Man City,1,2,[1],"[22, 40]",28.0,72.0,8.0,13.0,3.0,3.0,3.0,7.0,2.0,3.0,78.6,91.8,1.0,2.0,1.0,11.0,1.0,2.0,50.0,40.0,50.0,50.0,1.0,2.0,12.0,7.0,7.0,11.0,0.0,1.0,1.0,1.0,Villa Park.,,Peter Bankes,"Harry Lennard, Neil Davies",Anthony Taylor,Jarred Gillet,Stephen Child
62,20/04/2021,20:00,Chelsea,Brighton,0,0,[],[],64.4,35.6,7.0,11.0,4.0,2.0,2.0,4.0,1.0,5.0,88.4,76.3,0.0,0.0,0.0,3.0,3.0,0.0,25.0,48.0,41.7,58.3,2.0,4.0,8.0,9.0,8.0,8.0,2.0,0.0,0.0,1.0,Stamford Bridge.,,Stuart Attwell,"Simon Bennett, Edward Smart",Graham Scott,Kevin Friend,Darren Cann
63,19/04/2021,20:00,Leeds,Liverpool,1,1,[87],[31],61.9,38.1,12.0,17.0,5.0,7.0,4.0,6.0,3.0,4.0,83.8,77.6,5.0,1.0,10.0,8.0,0.0,4.0,56.5,66.7,52.4,47.6,6.0,4.0,7.0,15.0,14.0,6.0,2.0,1.0,0.0,0.0,Elland Road.,,Anthony Taylor,"Stuart Burt, Gary Beswick",Lee Mason,Mike Dean,Derek Eaton
64,18/04/2021,13:30,Arsenal,Fulham,1,1,[90],[59],69.5,30.5,18.0,3.0,5.0,1.0,8.0,0.0,5.0,2.0,88.2,74.1,4.0,0.0,11.0,1.0,5.0,0.0,44.4,66.7,52.8,47.2,0.0,4.0,9.0,11.0,11.0,9.0,0.0,3.0,0.0,0.0,Emirates Stadium.,,Craig Pawson,"Richard West, Scott Ledger",Simon Hooper,Stuart Attwell,Constantine Hatzidakis
65,18/04/2021,16:00,Man Utd,Burnley,3,1,"[48, 84, 90]",[50],69.7,30.3,17.0,10.0,9.0,3.0,4.0,4.0,4.0,3.0,88.5,73.5,4.0,2.0,8.0,3.0,2.0,4.0,61.5,40.0,43.3,56.7,2.0,5.0,9.0,12.0,10.0,9.0,1.0,2.0,0.0,0.0,Old Trafford.,,Jonathan Moss,"Harry Lennard, Marc Perry",Robert Jones,Darren England,Lee Betts
66,17/04/2021,24:30,Newcastle,West Ham,3,2,"[36, 41, 82]","[36, 73]",34.6,65.4,16.0,16.0,8.0,6.0,1.0,4.0,7.0,6.0,75.0,84.7,2.0,3.0,3.0,8.0,2.0,0.0,62.5,63.6,57.1,42.9,4.0,4.0,9.0,7.0,7.0,8.0,2.0,0.0,0.0,1.0,"""St James Park",,Kevin Friend,"Adrian Holmes, Simon Beck",Darren England,Simon Hooper,Matt Wilkes
67,17/04/2021,20:15,Wolves,Sheff Utd,1,0,[59],[],47.5,52.5,10.0,8.0,5.0,2.0,3.0,2.0,2.0,4.0,85.0,86.9,1.0,1.0,3.0,3.0,2.0,2.0,60.0,57.9,57.7,42.3,2.0,3.0,8.0,15.0,15.0,8.0,1.0,2.0,0.0,0.0,Molineux.,,Robert Jones,"Darren Cann, Mark Scholes",Andy Madley,Chris Kavanagh,Peter Kirkup
68,16/04/2021,20:00,Everton,Tottenham,2,2,"[31, 62]","[27, 68]",52.8,47.2,18.0,12.0,7.0,3.0,8.0,4.0,3.0,5.0,78.5,75.3,1.0,0.0,6.0,3.0,2.0,0.0,54.5,52.6,50.0,50.0,1.0,5.0,8.0,8.0,8.0,8.0,1.0,1.0,0.0,0.0,Goodison Park.,,Michael Oliver,"Simon Bennett, Stuart Burt",Craig Pawson,Andre Marriner,Sian Massey
69,12/04/2021,18:00,W Brom,"""Soton""",3,0,"[32, 35, 69]",[],39.5,60.5,15.0,14.0,6.0,4.0,6.0,10.0,3.0,0.0,67.0,76.9,5.0,0.0,5.0,10.0,4.0,2.0,80.0,64.3,51.2,48.8,4.0,3.0,12.0,11.0,11.0,12.0,0.0,1.0,0.0,0.0,The Hawthorns.,,Simon Hooper,"Derek Eaton, Harry Lennard",Craig Pawson,Kevin Friend,Simon Beck
70,12/04/2021,20:15,Brighton,Everton,0,0,[],[],55.2,44.8,23.0,8.0,3.0,1.0,10.0,6.0,10.0,1.0,81.5,77.8,0.0,0.0,10.0,3.0,0.0,1.0,66.7,85.7,40.7,59.3,1.0,3.0,12.0,7.0,7.0,12.0,1.0,2.0,0.0,0.0,Amex Stadium.,,Darren England,"Simon Long, Timothy Wood",Graham Scott,Jonathan Moss,Simon Bennett
71,11/04/2021,24:00,Burnley,Newcastle,1,2,[18],"[59, 64]",57.1,42.9,24.0,10.0,4.0,5.0,14.0,2.0,6.0,3.0,77.1,66.7,1.0,2.0,13.0,3.0,0.0,2.0,50.0,50.0,46.2,53.8,2.0,4.0,11.0,12.0,11.0,11.0,1.0,0.0,0.0,0.0,Turf Moor.,,Anthony Taylor,"Lee Betts, Gary Beswick",Paul Tierney,Stuart Attwell,Nicholas Hopton
72,11/04/2021,14:05,West Ham,Leicester,3,2,"[29, 44, 48]","[70, 90]",36.3,63.7,4.0,15.0,4.0,5.0,0.0,5.0,0.0,5.0,73.2,83.8,2.0,0.0,1.0,9.0,3.0,1.0,50.0,61.5,37.0,63.0,2.0,1.0,7.0,13.0,13.0,7.0,3.0,3.0,0.0,0.0,London Stadium.,,Mike Dean,"Mark Scholes, Ian Hussin",Simon Hooper,Michael Oliver,Daniel Cook
73,11/04/2021,16:30,Tottenham,Man Utd,1,3,[40],"[57, 79, 90]",46.8,53.2,12.0,12.0,3.0,7.0,6.0,2.0,3.0,3.0,81.1,83.9,1.0,2.0,7.0,5.0,3.0,1.0,61.9,57.9,29.2,70.8,4.0,2.0,11.0,15.0,15.0,11.0,1.0,5.0,0.0,0.0,Tottenham Hotspur Stadium.,,Chris Kavanagh,"Sian Massey, Adam Nunn",Andre Marriner,Craig Pawson,Harry Lennard
74,11/04/2021,19:00,Sheff Utd,Arsenal,0,3,[],"[33, 85, 71]",45.1,54.9,7.0,14.0,2.0,5.0,2.0,3.0,3.0,6.0,84.6,89.1,0.0,2.0,2.0,4.0,2.0,3.0,43.8,58.3,39.1,60.9,2.0,2.0,9.0,6.0,5.0,9.0,1.0,1.0,0.0,0.0,Bramall Lane.,,Peter Bankes,"James Mainwaring, Neil Davies",Lee Mason,Jarred Gillet,Stephen Child
75,10/04/2021,24:30,Man City,Leeds,1,2,[76],"[42, 90]",71.1,28.9,29.0,2.0,7.0,2.0,11.0,0.0,11.0,0.0,89.5,68.7,2.0,0.0,9.0,3.0,2.0,3.0,75.0,37.5,52.2,47.8,0.0,6.0,12.0,15.0,15.0,12.0,3.0,1.0,0.0,1.0,Etihad Stadium.,,Andre Marriner,"Scott Ledger, Richard West",Peter Bankes,David Coote,Peter Kirkup
76,10/04/2021,15:00,Liverpool,A Villa,2,1,"[57, 90]",[43],66.3,33.7,23.0,9.0,10.0,5.0,6.0,4.0,7.0,0.0,83.2,68.2,1.0,1.0,7.0,0.0,2.0,2.0,64.3,27.8,52.5,47.5,4.0,8.0,16.0,11.0,11.0,15.0,2.0,4.0,0.0,0.0,Anfield.,,Paul Tierney,"Constantine Hatzidakis, Simon Bennett",Chris Kavanagh,Andy Madley,Adrian Holmes
77,10/04/2021,17:30,C Palace,Chelsea,1,4,[63],"[8, 10, 78, 30]",35.7,64.3,1.0,23.0,1.0,10.0,0.0,6.0,0.0,7.0,77.4,89.4,1.0,5.0,0.0,8.0,1.0,2.0,35.7,70.0,61.4,38.6,5.0,0.0,7.0,12.0,11.0,6.0,1.0,0.0,0.0,0.0,Selhurst Park.,,Michael Oliver,"Stuart Burt, Daniel Cook",Graham Scott,Mike Dean,Ian Hussin
78,9/04/2021,20:00,Fulham,Wolves,0,1,[],[90],49.6,50.4,14.0,7.0,3.0,3.0,7.0,4.0,4.0,0.0,84.1,83.2,1.0,0.0,3.0,4.0,3.0,1.0,44.4,42.1,60.0,40.0,2.0,3.0,11.0,8.0,8.0,11.0,0.0,0.0,0.0,0.0,Craven Cottage.,,Jonathan Moss,"Marc Perry, Dan Robathan",Robert Jones,David Coote,Stephen Child
79,5/04/2021,18:00,Everton,C Palace,1,1,[56],[86],47.5,52.5,15.0,13.0,7.0,6.0,7.0,4.0,1.0,3.0,80.2,83.0,6.0,1.0,3.0,4.0,2.0,1.0,56.3,76.5,63.0,37.0,5.0,6.0,10.0,10.0,9.0,10.0,2.0,0.0,0.0,0.0,Goodison Park.,,Kevin Friend,"Simon Bennett, Simon Beck",Andy Madley,Graham Scott,Mark Scholes
80,5/04/2021,20:15,Wolves,West Ham,2,3,"[44, 68]","[6, 14, 38]",66.1,33.9,20.0,9.0,5.0,6.0,13.0,3.0,2.0,0.0,87.9,74.2,3.0,3.0,4.0,2.0,1.0,1.0,45.0,72.7,43.2,56.8,3.0,3.0,9.0,9.0,8.0,9.0,1.0,4.0,0.0,0.0,Molineux.,,Michael Oliver,"Stuart Burt, Daniel Cook",Robert Jones,David Coote,Sian Massey
81,4/04/2021,24:00,"""Soton""",Burnley,3,2,"[31, 42, 66]","[12, 28]",53.4,46.6,24.0,7.0,9.0,5.0,3.0,2.0,12.0,0.0,76.4,69.0,3.0,1.0,6.0,7.0,0.0,1.0,50.0,77.8,59.1,40.9,3.0,5.0,11.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,"""St. Marys Stadium.""",,Andre Marriner,"Scott Ledger, Derek Eaton",Simon Hooper,Jonathan Moss,Andy Halliday
82,4/04/2021,14:05,Newcastle,Tottenham,2,2,"[28, 85]","[30, 34]",41.3,58.7,22.0,11.0,6.0,5.0,7.0,4.0,9.0,2.0,74.1,81.7,4.0,2.0,7.0,3.0,1.0,3.0,36.4,57.1,42.5,57.5,2.0,4.0,13.0,14.0,14.0,13.0,3.0,2.0,0.0,0.0,"""St James Park",,Craig Pawson,"Edward Smart, Ian Hussin",Lee Mason,Darren England,Andy Halliday
83,4/04/2021,16:30,A Villa,Fulham,3,1,"[78, 81, 87]",[61],52.5,47.5,14.0,15.0,4.0,7.0,5.0,5.0,5.0,3.0,79.9,75.0,2.0,0.0,4.0,4.0,5.0,2.0,46.7,56.5,50.0,50.0,6.0,1.0,14.0,20.0,19.0,13.0,1.0,2.0,0.0,0.0,Villa Park.,,Andy Madley,"Simon Long, Adrian Holmes",Robert Jones,Stuart Attwell,James Mainwaring
84,4/04/2021,19:30,Man Utd,Brighton,2,1,"[62, 83]",[13],57.7,42.3,15.0,5.0,7.0,3.0,6.0,0.0,2.0,2.0,84.4,77.1,4.0,2.0,5.0,6.0,0.0,2.0,53.8,40.0,72.0,28.0,2.0,5.0,14.0,7.0,7.0,13.0,2.0,2.0,0.0,0.0,Old Trafford.,,Mike Dean,"Dan Robathan, Darren Cann",Chris Kavanagh,Peter Bankes,Matt Wilkes
85,3/04/2021,24:30,Chelsea,W Brom,2,5,"[27, 29]","[45, 45, 63, 90, 68]",66.2,33.8,18.0,14.0,8.0,7.0,6.0,4.0,4.0,3.0,85.0,74.7,2.0,2.0,10.0,3.0,1.0,4.0,41.2,63.2,50.0,50.0,2.0,5.0,11.0,6.0,6.0,11.0,1.0,1.0,1.0,0.0,Stamford Bridge.,,David Coote,"Nicholas Hopton, Neil Davies",Darren England,Chris Kavanagh,Peter Kirkup
86,3/04/2021,15:00,Leeds,Sheff Utd,2,1,"[12, 49]",[45],54.1,45.9,23.0,9.0,8.0,1.0,9.0,4.0,6.0,4.0,78.8,75.1,3.0,0.0,5.0,7.0,1.0,1.0,80.0,52.9,41.9,58.1,0.0,7.0,12.0,13.0,11.0,12.0,1.0,2.0,0.0,0.0,Elland Road.,,Graham Scott,"Mark Scholes, Richard West",Kevin Friend,Jarred Gillet,Marc Perry
87,3/04/2021,17:30,Leicester,Man City,0,2,[],"[58, 74]",43.8,56.2,5.0,11.0,2.0,4.0,2.0,6.0,1.0,1.0,82.7,87.9,0.0,3.0,1.0,1.0,3.0,1.0,68.4,50.0,54.2,45.8,2.0,2.0,13.0,12.0,12.0,13.0,2.0,3.0,0.0,0.0,The King Power Stadium.,,Anthony Taylor,"Adam Nunn, Gary Beswick",Craig Pawson,Peter Bankes,Timothy Wood
88,3/04/2021,20:00,Arsenal,Liverpool,0,3,[],"[64, 82, 68]",35.8,64.2,3.0,16.0,2.0,7.0,0.0,6.0,1.0,3.0,75.9,86.5,0.0,5.0,1.0,2.0,0.0,3.0,23.8,61.1,40.6,59.4,4.0,2.0,10.0,10.0,10.0,10.0,1.0,1.0,0.0,0.0,Emirates Stadium.,,Stuart Attwell,"Constantine Hatzidakis, Sian Massey",Andre Marriner,Jonathan Moss,Andy Halliday
89,21/03/2021,15:00,West Ham,Arsenal,3,3,"[15, 17, 32]","[38, 61, 82]",37.0,63.0,15.0,16.0,5.0,7.0,7.0,4.0,3.0,5.0,73.9,86.6,2.0,1.0,3.0,5.0,1.0,0.0,41.7,60.0,41.5,58.5,5.0,2.0,18.0,8.0,8.0,15.0,3.0,1.0,0.0,0.0,London Stadium.,,Jonathan Moss,"Marc Perry, Dan Robathan",Graham Scott,Martin Atkinson,Scott Ledger
90,21/03/2021,19:30,A Villa,Tottenham,0,2,[],"[29, 68]",50.1,49.9,8.0,9.0,1.0,3.0,2.0,3.0,5.0,3.0,77.6,79.1,0.0,1.0,5.0,8.0,1.0,1.0,58.3,66.7,48.6,51.4,1.0,1.0,18.0,13.0,13.0,18.0,3.0,2.0,0.0,0.0,Villa Park.,,Mike Dean,"Darren Cann, Mark Scholes",Robert Jones,Simon Hooper,Derek Eaton
91,20/03/2021,20:00,Brighton,Newcastle,3,0,"[45, 51, 68]",[],65.3,34.7,11.0,3.0,6.0,1.0,1.0,2.0,4.0,0.0,88.9,79.6,1.0,0.0,3.0,1.0,2.0,1.0,50.0,54.5,43.5,56.5,1.0,3.0,12.0,5.0,5.0,12.0,0.0,1.0,0.0,0.0,Amex Stadium.,,Anthony Taylor,"Adam Nunn, Gary Beswick",Kevin Friend,Stuart Attwell,Stephen Child
92,19/03/2021,20:00,Fulham,Leeds,1,2,[38],"[29, 58]",51.2,48.8,13.0,13.0,6.0,4.0,4.0,7.0,3.0,2.0,72.6,69.0,1.0,1.0,13.0,7.0,1.0,4.0,50.0,64.0,59.4,40.6,2.0,5.0,13.0,12.0,12.0,13.0,2.0,2.0,0.0,0.0,Craven Cottage.,,David Coote,"Nicholas Hopton, Daniel Cook",Robert Jones,Darren England,Richard West
93,15/03/2021,20:00,Wolves,Liverpool,0,1,[],[45],52.7,47.3,10.0,12.0,5.0,4.0,2.0,5.0,3.0,3.0,79.1,75.8,1.0,1.0,3.0,2.0,2.0,1.0,61.1,64.3,55.8,44.2,3.0,5.0,17.0,10.0,10.0,16.0,2.0,1.0,0.0,0.0,Molineux.,,Craig Pawson,"Lee Betts, Harry Lennard",Mike Dean,Andy Madley,Darren Cann
94,14/03/2021,24:00,"""Soton""",Brighton,1,2,[27],"[16, 56]",59.4,40.6,9.0,8.0,4.0,6.0,1.0,0.0,4.0,2.0,79.5,67.8,0.0,2.0,4.0,5.0,1.0,1.0,75.0,32.0,45.5,54.5,4.0,3.0,11.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,"""St. Marys Stadium.""",,Stuart Attwell,"Constantine Hatzidakis, Richard West",Robert Jones,Andre Marriner,Andy Halliday
95,14/03/2021,14:00,Leicester,Sheff Utd,5,0,"[39, 69, 78, 64, 80]",[],71.7,28.3,19.0,1.0,10.0,0.0,4.0,1.0,5.0,0.0,89.1,71.1,6.0,0.0,9.0,1.0,2.0,0.0,63.2,50.0,50.0,50.0,0.0,5.0,10.0,9.0,9.0,10.0,0.0,2.0,0.0,0.0,The King Power Stadium.,,Peter Bankes,"James Mainwaring, Adam Nunn",Anthony Taylor,David Coote,Neil Davies
96,14/03/2021,16:30,Arsenal,Tottenham,2,1,"[44, 64]",[33],52.6,47.4,13.0,6.0,3.0,3.0,8.0,2.0,2.0,1.0,86.5,82.4,1.0,0.0,6.0,3.0,0.0,1.0,55.0,72.2,32.4,67.6,2.0,1.0,12.0,14.0,13.0,12.0,1.0,2.0,0.0,1.0,Emirates Stadium.,,Michael Oliver,"Stuart Burt, Simon Bennett",Kevin Friend,Paul Tierney,Lee Betts
97,14/03/2021,19:15,Man Utd,West Ham,1,0,[53],[],61.8,38.2,15.0,7.0,4.0,0.0,4.0,3.0,7.0,4.0,90.1,81.5,2.0,0.0,6.0,3.0,0.0,2.0,61.5,53.8,35.7,64.3,0.0,4.0,12.0,2.0,2.0,12.0,4.0,0.0,0.0,0.0,Old Trafford.,,Martin Atkinson,"Gary Beswick, Sian Massey",Craig Pawson,Jonathan Moss,Nicholas Hopton
98,13/03/2021,24:30,Leeds,Chelsea,0,0,[],[],37.7,62.3,7.0,15.0,4.0,8.0,0.0,2.0,3.0,5.0,73.0,83.7,0.0,0.0,8.0,5.0,5.0,3.0,46.2,70.6,41.2,58.8,8.0,4.0,16.0,6.0,6.0,16.0,3.0,0.0,0.0,0.0,Elland Road.,,Kevin Friend,"Adrian Holmes, Simon Beck",Anthony Taylor,Stuart Attwell,Matt Wilkes
99,13/03/2021,15:00,C Palace,W Brom,1,0,[37],[],43.8,56.2,6.0,12.0,4.0,1.0,1.0,6.0,1.0,5.0,67.0,77.4,0.0,0.0,3.0,2.0,1.0,1.0,76.5,73.7,50.0,50.0,1.0,3.0,16.0,15.0,14.0,15.0,3.0,1.0,0.0,0.0,Selhurst Park.,,Simon Hooper,"Derek Eaton, Mark Scholes",Graham Scott,Mike Dean,Harry Lennard
100,13/03/2021,17:30,Everton,Burnley,1,2,[32],"[13, 24]",65.9,34.1,14.0,14.0,4.0,5.0,5.0,6.0,5.0,3.0,81.2,68.7,3.0,0.0,7.0,4.0,2.0,1.0,37.5,66.7,50.0,50.0,3.0,3.0,9.0,6.0,6.0,8.0,0.0,4.0,0.0,0.0,Goodison Park.,,Jonathan Moss,"Marc Perry, Dan Robathan",Paul Tierney,Martin Atkinson,Andy Halliday
101,13/03/2021,20:00,Fulham,Man City,0,3,[],"[47, 56, 60]",46.1,53.9,3.0,8.0,0.0,7.0,0.0,1.0,3.0,0.0,80.4,84.9,0.0,2.0,4.0,2.0,1.0,3.0,31.8,50.0,55.6,44.4,4.0,0.0,14.0,13.0,12.0,13.0,0.0,0.0,0.0,0.0,Craven Cottage.,,Andre Marriner,"Simon Long, Scott Ledger",Robert Jones,Craig Pawson,Andy Halliday
102,12/03/2021,20:00,Newcastle,A Villa,1,1,[90],[86],49.0,51.0,12.0,15.0,3.0,6.0,4.0,4.0,5.0,5.0,71.9,76.2,1.0,1.0,2.0,2.0,0.0,4.0,65.0,50.0,44.0,56.0,6.0,3.0,10.0,10.0,9.0,9.0,2.0,3.0,0.0,0.0,"""St James Park",,Paul Tierney,"Daniel Cook, Ian Hussin",Andy Madley,Jarred Gillet,Timothy Wood
103,10/03/2021,18:00,Man City,"""Soton""",5,2,"[15, 59, 40, 55, 45]","[25, 56]",58.3,41.7,17.0,11.0,10.0,6.0,5.0,3.0,2.0,2.0,91.1,83.4,2.0,0.0,5.0,5.0,1.0,4.0,62.5,68.2,45.5,54.5,4.0,5.0,6.0,4.0,4.0,6.0,1.0,0.0,0.0,0.0,Etihad Stadium.,,Jonathan Moss,"Marc Perry, Dan Robathan",Martin Atkinson,Andy Madley,Stephen Child
104,8/03/2021,18:00,Chelsea,Everton,2,0,"[31, 65]",[],65.5,34.5,19.0,7.0,9.0,1.0,6.0,4.0,4.0,2.0,89.1,80.8,3.0,0.0,7.0,3.0,1.0,0.0,50.0,50.0,55.6,44.4,1.0,8.0,11.0,12.0,12.0,10.0,0.0,3.0,0.0,0.0,Stamford Bridge.,,David Coote,"James Mainwaring, Daniel Cook",Simon Hooper,Michael Oliver,Richard West
105,8/03/2021,20:00,West Ham,Leeds,2,0,"[21, 28]",[],34.8,65.2,16.0,17.0,5.0,2.0,6.0,10.0,5.0,5.0,70.1,83.3,2.0,2.0,6.0,6.0,1.0,1.0,53.8,52.6,48.4,51.6,2.0,3.0,9.0,9.0,9.0,9.0,1.0,1.0,0.0,0.0,London Stadium.,,Mike Dean,"Derek Eaton, Darren Cann",Graham Scott,Andre Marriner,Edward Smart
106,7/03/2021,24:00,W Brom,Newcastle,0,0,[],[],52.8,47.2,13.0,9.0,3.0,5.0,6.0,2.0,4.0,2.0,74.5,67.4,2.0,0.0,9.0,7.0,1.0,1.0,63.6,52.9,56.5,43.5,5.0,3.0,11.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,The Hawthorns.,,Martin Atkinson,"Lee Betts, Nicholas Hopton",Robert Jones,Peter Bankes,Andy Halliday
107,7/03/2021,14:00,Liverpool,Fulham,0,1,[],[45],63.1,36.9,16.0,10.0,3.0,3.0,11.0,5.0,2.0,2.0,83.9,77.5,0.0,0.0,9.0,4.0,3.0,1.0,76.9,33.3,51.5,48.5,2.0,3.0,10.0,8.0,6.0,10.0,2.0,3.0,0.0,0.0,Anfield.,,Kevin Friend,"Simon Beck, Adrian Holmes",Jonathan Moss,Simon Hooper,Derek Eaton
108,7/03/2021,16:30,Man City,Man Utd,0,2,[],"[2, 50]",65.9,34.1,23.0,8.0,6.0,6.0,10.0,0.0,7.0,2.0,89.9,78.3,2.0,1.0,6.0,2.0,0.0,1.0,47.1,61.5,76.9,23.1,4.0,6.0,9.0,12.0,10.0,9.0,0.0,3.0,0.0,0.0,Etihad Stadium.,,Anthony Taylor,"Gary Beswick, Adam Nunn",Mike Dean,Paul Tierney,Harry Lennard
109,7/03/2021,19:15,Tottenham,C Palace,4,1,"[25, 49, 52, 76]",[45],64.2,35.8,12.0,5.0,5.0,1.0,4.0,3.0,3.0,1.0,87.8,75.6,4.0,1.0,1.0,5.0,1.0,4.0,63.0,72.2,46.3,53.7,0.0,1.0,8.0,17.0,16.0,8.0,2.0,3.0,0.0,0.0,Tottenham Hotspur Stadium.,,Stuart Attwell,"Neil Davies, Constantine Hatzidakis",Andre Marriner,Darren England,Mark Scholes
110,6/03/2021,24:30,Burnley,Arsenal,1,1,[39],[6],41.2,58.8,9.0,15.0,5.0,3.0,4.0,6.0,0.0,6.0,72.1,82.0,1.0,2.0,2.0,4.0,2.0,2.0,73.3,50.0,50.0,50.0,1.0,4.0,5.0,12.0,10.0,4.0,1.0,1.0,0.0,0.0,Turf Moor.,,Andre Marriner,"Edward Smart, Scott Ledger",Anthony Taylor,Kevin Friend,Matt Wilkes
111,6/03/2021,15:00,Sheff Utd,"""Soton""",0,2,[],"[32, 49]",50.5,49.5,8.0,15.0,2.0,7.0,5.0,4.0,1.0,4.0,69.8,75.4,2.0,2.0,7.0,3.0,2.0,2.0,68.8,68.8,59.5,40.5,5.0,2.0,17.0,11.0,11.0,17.0,4.0,3.0,0.0,0.0,Bramall Lane.,,Paul Tierney,"Ian Hussin, Sian Massey",Geoff Eltringham,David Coote,Timothy Wood
112,6/03/2021,17:30,A Villa,Wolves,0,0,[],[],49.2,50.8,9.0,10.0,1.0,2.0,5.0,6.0,3.0,2.0,77.8,82.5,1.0,2.0,5.0,3.0,3.0,0.0,52.2,58.3,51.6,48.4,2.0,1.0,13.0,13.0,13.0,12.0,1.0,0.0,0.0,0.0,Villa Park.,,Andy Madley,"Richard West, Simon Long",Darren England,Peter Bankes,Andy Halliday
113,6/03/2021,20:00,Brighton,Leicester,1,2,[10],"[62, 87]",36.6,63.4,7.0,8.0,2.0,4.0,3.0,4.0,2.0,0.0,75.3,84.4,1.0,2.0,6.0,6.0,4.0,1.0,66.7,52.2,40.9,59.1,2.0,1.0,14.0,8.0,7.0,10.0,0.0,1.0,0.0,0.0,Amex Stadium.,,Michael Oliver,"Stuart Burt, Simon Bennett",Keith Stroud,Stuart Attwell,Andy Halliday
114,4/03/2021,18:00,Fulham,Tottenham,0,1,[],[19],59.6,40.4,11.0,9.0,3.0,2.0,7.0,5.0,1.0,2.0,82.9,72.5,1.0,3.0,4.0,1.0,4.0,2.0,63.6,47.6,48.0,52.0,2.0,3.0,13.0,9.0,9.0,12.0,2.0,1.0,0.0,0.0,Craven Cottage.,,David Coote,"Nicholas Hopton, Daniel Cook",Peter Bankes,Jarred Gillet,Peter Kirkup
115,4/03/2021,18:00,W Brom,Everton,0,1,[],[65],48.1,51.9,11.0,11.0,3.0,3.0,3.0,2.0,5.0,6.0,80.2,81.0,2.0,1.0,3.0,3.0,3.0,2.0,44.4,55.0,36.1,63.9,2.0,3.0,9.0,7.0,6.0,7.0,3.0,1.0,0.0,0.0,The Hawthorns.,,Darren England,"James Mainwaring, Gary Beswick",Kevin Friend,Michael Oliver,Timothy Wood
116,4/03/2021,20:15,Liverpool,Chelsea,0,1,[],[42],54.2,45.8,7.0,11.0,1.0,5.0,4.0,5.0,2.0,1.0,87.0,85.4,1.0,1.0,5.0,2.0,1.0,4.0,42.9,73.7,52.6,47.4,3.0,1.0,9.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,Anfield.,,Martin Atkinson,"Simon Bennett, Stuart Burt",Anthony Taylor,Paul Tierney,Constantine Hatzidakis
117,3/03/2021,18:00,Burnley,Leicester,1,1,[4],[34],38.9,61.1,12.0,16.0,7.0,4.0,5.0,6.0,0.0,6.0,70.7,82.1,2.0,2.0,5.0,8.0,3.0,2.0,50.0,88.9,57.4,42.6,3.0,6.0,6.0,12.0,11.0,5.0,0.0,2.0,0.0,0.0,Turf Moor.,,Andy Madley,"Richard West, Adrian Holmes",Jonathan Moss,Stuart Attwell,Neil Davies
118,3/03/2021,18:00,Sheff Utd,A Villa,1,0,[30],[],28.2,71.8,9.0,16.0,2.0,4.0,5.0,5.0,2.0,7.0,69.6,84.4,1.0,3.0,2.0,7.0,1.0,1.0,69.2,77.8,44.1,55.9,4.0,1.0,13.0,6.0,6.0,13.0,1.0,0.0,1.0,0.0,Bramall Lane.,,Robert Jones,"Derek Eaton, Darren Cann",Tony Harrington,Graham Scott,Lee Betts
119,3/03/2021,20:15,C Palace,Man Utd,0,0,[],[],37.0,63.0,8.0,11.0,2.0,1.0,3.0,6.0,3.0,4.0,78.5,86.3,1.0,0.0,4.0,6.0,1.0,2.0,63.2,66.7,43.8,56.3,1.0,2.0,4.0,13.0,13.0,4.0,1.0,0.0,0.0,0.0,Selhurst Park.,,Andre Marriner,"Scott Ledger, Marc Perry",Kevin Friend,Mike Dean,Stephen Child
