"['12:00pm, Sunday 16th May 2021.']",['C Palace'],['A Villa'],"[<Element span at 0x38b5180>, <Element span at 0x38bf030>]",['3'],['2'],"['\n                C Benteke\xa0(', ""32'"", '32nd minute', ')', '\n                W Zaha\xa0(', ""75'"", '75th minute', ')', '\n                T Mitchell\xa0(', ""84'"", '84th minute', ')']","['\n                J McGinn\xa0(', ""17'"", '17th minute', ')', '\n                A El Ghazi\xa0(', ""34'"", '34th minute', ')']",45.5,54.5,23,19,8,5,3,8,12,6,73.5,78.1,0,1,7,7,2,2,66.7,53.8,51.4,48.6,3,5,23,13,13,23,3,2,0,0,"['Crystal Palace\n                          vs Aston Villa. Premier League.\n                        ', '\n                          ', '12:00pm, Sunday 16th May 2021.', '\n                        ', '\n                          ', 'Selhurst Park.', '\n                       ']","['Referee:', 'David Coote', 'Assistants:', 'Nicholas Hopton, James Mainwaring', 'Fourth official:', 'Robert Jones', 'VAR:', 'Paul Tierney', 'Assistant VAR:', 'Andy Halliday']"
"['2:05pm, Sunday 16th May 2021.']",['Tottenham'],['Wolves'],"[<Element span at 0x5497f60>, <Element span at 0x5497f90>]",['2'],['0'],"['\n                H Kane\xa0(', ""45'"", '45th minute', ')', '\n                P Højbjerg\xa0(', ""62'"", '62nd minute', ')']",[],61.9,38.1,24,15,13,3,9,7,2,5,87.5,82.8,2,1,10,3,2,3,90.9,65,58.1,41.9,3,9,8,11,11,8,1,0,0,0,"['Tottenham Hotspur\n                          vs Wolverhampton Wanderers. Premier League.\n                        ', '\n                          ', '2:05pm, Sunday 16th May 2021.', '\n                        ', '\n                          ', 'Tottenham Hotspur Stadium.', '\n                       ']","['Referee:', 'Martin Atkinson', 'Assistants:', 'Lee Betts, Constantine Hatzidakis', 'Fourth official:', 'Peter Bankes', 'VAR:', 'Stuart Attwell', 'Assistant VAR:', 'Matt Wilkes']"
"['4:30pm, Sunday 16th May 2021.']",['W Brom'],['Liverpool'],"[<Element span at 0x5499cc0>, <Element span at 0x5499c00>]",['1'],['2'],"['\n                H Robson-Kanu\xa0(', ""15'"", '15th minute', ')']","['\n                M Salah\xa0(', ""33'"", '33rd minute', ')', '\n                A Ramses Becker\xa0(', ""90+5'"", '95th minute', ')']",23.7,76.3,9,26,3,6,5,10,1,10,60,87.3,3,1,9,13,3,2,12.5,50,51.1,48.9,4,2,7,14,14,7,0,0,0,0,"['West Bromwich Albion\n                          vs Liverpool. Premier League.\n                        ', '\n                          ', '4:30pm, Sunday 16th May 2021.', '\n                        ', '\n                          ', 'The Hawthorns.', '\n                       ']","['Referee:', 'Mike Dean', 'Assistants:', 'Mark Scholes, Darren Cann', 'Fourth official:', 'Andy Madley', 'VAR:', 'Kevin Friend', 'Assistant VAR:', 'Dan Robathan']"
"['7:00pm, Sunday 16th May 2021.']",['Everton'],['Sheff Utd'],"[<Element span at 0x549c960>, <Element span at 0x549c990>]",['0'],['1'],[],"['\n                D Jebbison\xa0(', ""7'"", '7th minute', ')']",62.4,37.6,16,10,6,3,5,3,5,4,86.1,77.4,1,1,11,4,0,3,52.4,50,70,30,2,6,8,12,12,8,1,3,0,0,"['Everton\n                          vs Sheffield United. Premier League.\n                        ', '\n                          ', '7:00pm, Sunday 16th May 2021.', '\n                        ', '\n                          ', 'Goodison Park.', '\n                       ']","['Referee:', 'Jonathan Moss', 'Assistants:', 'Marc Perry, Timothy Wood', 'Fourth official:', 'Lee Mason', 'VAR:', 'Simon Hooper', 'Assistant VAR:', 'Peter Kirkup']"
"['12:30pm, Saturday 15th May 2021.']",['Burnley'],['Leeds'],"[<Element span at 0x549f4b0>, <Element span at 0x549f4e0>]",['0'],['4'],[],"['\n                M Klich\xa0(', ""44'"", '44th minute', ')', '\n                J Harrison\xa0(', ""60'"", '60th minute', ')', '\n                Rodrigo\xa0(', ""77'"", '77th minute', ', ', ""79'"", '79th minute', ')']",48.2,51.8,16,16,4,6,8,5,4,5,76.8,76.4,2,3,6,8,2,6,66.7,54.5,60.5,39.5,2,4,10,10,10,10,1,1,0,0,"['Burnley\n                          vs Leeds United. Premier League.\n                        ', '\n                          ', '12:30pm, Saturday 15th May 2021.', '\n                        ', '\n                          ', 'Turf Moor.', '\n                       ']",[]
"['3:00pm, Saturday 15th May 2021.']","[""So'ton""]",['Fulham'],"[<Element span at 0x549f510>, <Element span at 0x549f690>]",['3'],['1'],"['\n                C Adams\xa0(', ""27'"", '27th minute', ')', '\n                N Tella\xa0(', ""60'"", '60th minute', ')', '\n                T Walcott\xa0(', ""82'"", '82nd minute', ')']","['\n                F Carvalho\xa0(', ""75'"", '75th minute', ')']",46.2,53.8,11,10,7,3,2,4,2,3,86.2,86.5,2,1,6,5,3,1,57.9,56.5,50,50,2,3,9,15,14,9,0,1,0,0,"['Southampton\n                          vs Fulham. Premier League.\n                        ', '\n                          ', '3:00pm, Saturday 15th May 2021.', '\n                        ', '\n                          ', ""St. Mary's Stadium."", '\n                       ']","['Referee:', 'Craig Pawson', 'Assistants:', 'Richard West, Ian Hussin', 'Fourth official:', 'Robert Jones', 'VAR:', 'David Coote', 'Assistant VAR:', 'Neil Davies']"
"['8:00pm, Saturday 15th May 2021.']",['Brighton'],['West Ham'],"[<Element span at 0x54a3db0>, <Element span at 0x54a3cf0>]",['1'],['1'],"['\n                D Welbeck\xa0(', ""84'"", '84th minute', ')']","['\n                S Benrahma\xa0(', ""87'"", '87th minute', ')']",51.1,48.9,10,15,2,3,2,8,6,4,85.4,85.9,1,3,3,3,0,2,44.4,33.3,28.6,71.4,1,1,7,5,4,7,1,0,0,0,"['Brighton and Hove Albion\n                          vs West Ham United. Premier League.\n                        ', '\n                          ', '8:00pm, Saturday 15th May 2021.', '\n                        ', '\n                          ', 'Amex Stadium.', '\n                       ']","['Referee:', 'Andre Marriner', 'Assistants:', 'Simon Long, Scott Ledger', 'Fourth official:', 'Simon Hooper', 'VAR:', 'Paul Tierney', 'Assistant VAR:', 'Andy Halliday']"
"['8:00pm, Friday 14th May 2021.']",['Newcastle'],['Man City'],"[<Element span at 0x54a6990>, <Element span at 0x54a68d0>]",['3'],['4'],"['\n                E Krafth\xa0(', ""25'"", '25th minute', ')', '\n                Joelinton\xa0(', ""45+6'"", '51st minute', '                pen)', '\n                J Willock\xa0(', ""62'"", '62nd minute', ')']","['\n                J Cancelo\xa0(', ""39'"", '39th minute', ')', '\n                F Torres\xa0(', ""42'"", '42nd minute', ', ', ""64'"", '64th minute', ', ', ""66'"", '66th minute', ')']",17.9,82.1,11,15,5,6,3,7,3,2,67.7,94.2,0,1,4,5,0,0,38.5,42.9,52.6,47.4,2,2,11,10,10,10,2,2,0,0,"['Newcastle United\n                          vs Manchester City. Premier League.\n                        ', '\n                          ', '8:00pm, Friday 14th May 2021.', '\n                        ', '\n                          ', ""St James' Park, Newcastle."", '\n                       ']","['Referee:', 'Kevin Friend', 'Assistants:', 'Adrian Holmes, Simon Beck', 'Fourth official:', 'Lee Mason', 'VAR:', 'Darren England', 'Assistant VAR:', 'Harry Lennard']"
"['6:00pm, Thursday 13th May 2021.']",['A Villa'],['Everton'],"[<Element span at 0x54a98d0>, <Element span at 0x54a9900>]",['0'],['0'],[],[],58,42,13,15,2,5,7,9,4,1,83.9,81.5,1,0,9,1,0,2,71.4,44.4,42.1,57.9,5,2,9,12,12,8,2,1,0,0,"['Aston Villa\n                          vs Everton. Premier League.\n                        ', '\n                          ', '6:00pm, Thursday 13th May 2021.', '\n                        ', '\n                          ', 'Villa Park.', '\n                       ']","['Referee:', 'Martin Atkinson', 'Assistants:', 'Daniel Cook, Constantine Hatzidakis', 'Fourth official:', 'Craig Pawson', 'VAR:', 'Graham Scott', 'Assistant VAR:', 'Nicholas Hopton']"
"['8:15pm, Thursday 13th May 2021.']",['Man Utd'],['Liverpool'],"[<Element span at 0x54ae360>, <Element span at 0x54ae390>]",['2'],['4'],"['\n                B Fernandes\xa0(', ""10'"", '10th minute', ')', '\n                M Rashford\xa0(', ""68'"", '68th minute', ')']","['\n                D Jota\xa0(', ""34'"", '34th minute', ')', '\n                R Firmino\xa0(', ""45+3'"", '48th minute', ', ', ""47'"", '47th minute', ')', '\n                M Salah\xa0(', ""90'"", '90th minute', ')']",53.3,46.7,18,17,3,8,8,5,7,4,78.9,78.9,2,5,6,4,1,1,59.1,56.3,57.1,42.9,4,0,10,12,10,9,3,0,0,0,"['Manchester United\n                          vs Liverpool. Premier League.\n                        ', '\n                          ', '8:15pm, Thursday 13th May 2021.', '\n                        ', '\n                          ', 'Old Trafford.', '\n                       ']","['Referee:', 'Anthony Taylor', 'Assistants:', 'Adam Nunn, Gary Beswick, Stuart Burt, Simon Bennett', 'Fourth official:', 'David Coote', 'VAR:', 'Paul Tierney', 'Assistant VAR:', 'Timothy Wood']"
