,Date,Time,local,visit,g_loc,g_vis,m_loc,m_vis,PossH,PossA,TSH,TSA,On_TargetH,On_TargetA,Off_TargetH,Off_TargetA,BlockedH,BlockedA,PassingpcH,PassingpcA,ClearCutChancesH,ClearCutChancesA,CornersH,CornersA,OffsidesH,OffsidesA,TacklespcH,TacklespcA,AerialDuelspcH,AerialDuelspcA,SavesH,SavesA,FoulsCommittedH,FoulsCommittedA,FoulsWonH,FoulsWonA,YellowCardsH,YellowCardsA,RedCardsH,RedCardsA,Stadium,Attendance,Referee,Assistants,Fourth_official,VAR,Assistant_VAR
114,18/03/2023,17:30,Chelsea,Everton,2,2,"[52, 76]","[69, 89]",68.9,31.1,20.0,12.0,7.0,3.0,3.0,4.0,10.0,5.0,83.9,67.1,0.0,3.0,8.0,2.0,2.0,1.0,73.3,65.0,67.9,32.1,1.0,5.0,8.0,12.0,12.0,8.0,2.0,2.0,0.0,0.0,Stamford Bridge,40025,Darren England,"Daniel Cook, Dan Robathan",Craig Pawson,Chris Kavanagh,Stuart Burt
115,17/03/2023,20:00,N Forest,Newcastle,1,2,[26],"[45, 90]",38.4,61.6,5.0,15.0,3.0,4.0,2.0,5.0,0.0,6.0,67.4,79.7,0.0,2.0,3.0,7.0,1.0,1.0,75.0,73.3,34.2,65.8,2.0,2.0,17.0,9.0,9.0,16.0,5.0,1.0,0.0,0.0,The City Ground,29362,Paul Tierney,"Constantine Hatzidakis, Neil Davies",Graham Scott,Peter Bankes,Edward Smart
116,15/03/2023,19:30,Brighton,C Palace,1,0,[15],[],57.1,42.9,11.0,11.0,5.0,3.0,5.0,6.0,1.0,2.0,84.3,80.2,0.0,2.0,1.0,4.0,2.0,0.0,55.0,73.3,76.9,23.1,3.0,4.0,13.0,20.0,19.0,13.0,1.0,2.0,0.0,0.0,Amex Stadium,30933,Peter Bankes,"Marc Perry, Nick Greenhalgh",Simon Hooper,Andre Marriner,Nicholas Hopton
117,15/03/2023,19:30,"""Soton""",Brentford,0,2,[],"[32, 90]",66.4,33.6,7.0,11.0,1.0,5.0,3.0,2.0,3.0,4.0,82.4,64.4,0.0,3.0,3.0,3.0,1.0,1.0,37.5,55.0,41.5,58.5,2.0,0.0,14.0,10.0,8.0,14.0,1.0,2.0,0.0,0.0,"""St. Marys Stadium""",30438,Michael Salisbury,"Matt Wilkes, Timothy Wood",Graham Scott,Neil Swarbrick,Harry Lennard
118,12/03/2023,14:00,Fulham,Arsenal,0,3,[],"[21, 26, 45]",44.7,55.3,12.0,15.0,2.0,7.0,6.0,3.0,4.0,5.0,82.7,86.5,0.0,4.0,4.0,8.0,2.0,2.0,57.1,70.0,59.3,40.7,4.0,2.0,10.0,9.0,9.0,10.0,0.0,1.0,0.0,0.0,Craven Cottage,24426,David Coote,"Daniel Cook, Timothy Wood",Thomas Bramall,Peter Bankes,Darren Cann
119,12/03/2023,14:00,Man Utd,"""Soton""",0,0,[],[],46.7,53.3,10.0,17.0,4.0,4.0,3.0,4.0,3.0,9.0,78.0,84.5,2.0,1.0,7.0,8.0,0.0,2.0,43.5,78.6,68.8,31.3,4.0,4.0,12.0,9.0,9.0,12.0,2.0,0.0,1.0,0.0,Old Trafford,73439,Anthony Taylor,"Gary Beswick, Lee Betts",Stuart Attwell,Andre Marriner,Marc Perry
120,12/03/2023,14:00,West Ham,A Villa,1,1,[26],[17],40.8,59.2,17.0,12.0,6.0,4.0,8.0,4.0,3.0,4.0,82.4,87.0,2.0,3.0,13.0,2.0,6.0,1.0,55.6,66.7,60.0,40.0,3.0,4.0,9.0,6.0,6.0,9.0,1.0,0.0,0.0,0.0,London Stadium,62472,Chris Kavanagh,"James Mainwaring, Wade Smith",Darren England,Michael Salisbury,Scott Ledger
121,12/03/2023,16:30,Newcastle,Wolves,2,1,"[26, 79]",[70],42.1,57.9,19.0,7.0,8.0,4.0,3.0,3.0,8.0,0.0,78.8,81.2,3.0,0.0,10.0,3.0,0.0,0.0,46.2,60.0,52.2,47.8,3.0,6.0,11.0,10.0,10.0,11.0,1.0,2.0,0.0,0.0,"""St James Park",52240,Andy Madley,"Nicholas Hopton, Harry Lennard",Craig Pawson,Tony Harrington,Constantine Hatzidakis
122,11/03/2023,24:30,"""Bmouth""",Liverpool,1,0,[28],[],30.7,69.3,5.0,15.0,2.0,6.0,3.0,8.0,0.0,1.0,65.5,83.4,2.0,3.0,3.0,8.0,2.0,4.0,63.6,68.2,54.8,45.2,5.0,1.0,7.0,9.0,9.0,6.0,2.0,1.0,0.0,0.0,Vitality Stadium,10536,John Brooks,"Matt Wilkes, Darren Cann",Stuart Attwell,Tony Harrington,Sian Massey
123,11/03/2023,15:00,Everton,Brentford,1,0,[1],[],33.3,66.7,13.0,12.0,6.0,4.0,6.0,6.0,1.0,2.0,62.6,77.4,1.0,3.0,5.0,8.0,3.0,1.0,56.0,81.8,43.9,56.1,3.0,5.0,11.0,12.0,12.0,10.0,2.0,1.0,0.0,0.0,Goodison Park,39036,Simon Hooper,"Mark Scholes, Adrian Holmes",Andy Madley,David Coote,Richard West
124,11/03/2023,15:00,Leeds,Brighton,2,2,"[40, 78]","[33, 61]",38.0,62.0,12.0,15.0,4.0,3.0,3.0,8.0,5.0,4.0,82.0,86.1,0.0,2.0,4.0,7.0,3.0,3.0,71.4,54.2,29.4,70.6,2.0,2.0,12.0,9.0,9.0,12.0,1.0,1.0,0.0,0.0,Elland Road,36471,Paul Tierney,"Neil Davies, Constantine Hatzidakis",Anthony Taylor,Chris Kavanagh,Adam Nunn
125,11/03/2023,15:00,Leicester,Chelsea,1,3,[39],"[11, 45, 78]",48.4,51.6,17.0,12.0,7.0,6.0,4.0,3.0,6.0,3.0,83.0,84.4,3.0,2.0,2.0,5.0,0.0,4.0,73.3,58.3,65.5,34.5,3.0,5.0,10.0,11.0,10.0,9.0,1.0,2.0,1.0,0.0,The King Power Stadium,32170,Andre Marriner,"Simon Long, Natalie Aspinall",Jarred Gillet,Graham Scott,Timothy Wood
126,11/03/2023,15:00,Tottenham,N Forest,3,1,"[19, 35, 62]",[81],55.2,44.8,15.0,9.0,7.0,5.0,3.0,2.0,5.0,2.0,87.1,81.3,0.0,1.0,2.0,10.0,1.0,1.0,60.0,87.5,60.7,39.3,4.0,4.0,13.0,13.0,13.0,12.0,3.0,1.0,0.0,0.0,Tottenham Hotspur Stadium,61460,Craig Pawson,"Marc Perry, Scott Ledger",Tim Robinson,Darren England,Derek Eaton
127,11/03/2023,17:30,C Palace,Man City,0,1,[],[78],32.2,67.8,4.0,14.0,0.0,4.0,0.0,5.0,4.0,5.0,75.2,87.3,0.0,2.0,2.0,6.0,3.0,2.0,72.7,50.0,42.9,57.1,3.0,0.0,11.0,17.0,17.0,11.0,2.0,2.0,0.0,0.0,Selhurst Park,25844,Robert Jones,"Dan Robathan, Ian Hussin",Thomas Bramall,Neil Swarbrick,Steven Meredith
128,6/03/2023,20:00,Brentford,Fulham,3,2,"[6, 53, 85]","[39, 90]",36.2,63.8,14.0,9.0,6.0,5.0,7.0,4.0,1.0,0.0,66.8,82.8,3.0,0.0,2.0,3.0,3.0,1.0,68.2,58.3,69.2,30.8,3.0,3.0,12.0,17.0,16.0,12.0,0.0,3.0,0.0,0.0,Gtech Community Stadium,17025,Anthony Taylor,"Gary Beswick, Lee Betts",Stuart Attwell,Craig Pawson,Ian Hussin
129,5/03/2023,14:00,N Forest,Everton,2,2,"[19, 77]","[10, 29]",57.1,42.9,10.0,10.0,4.0,3.0,2.0,2.0,4.0,5.0,76.7,66.5,0.0,2.0,3.0,3.0,0.0,0.0,70.8,61.9,41.2,58.8,1.0,2.0,11.0,17.0,16.0,11.0,3.0,5.0,0.0,0.0,The City Ground,29353,John Brooks,"Matt Wilkes, Marc Perry",Thomas Bramall,Paul Tierney,Stuart Burt
130,5/03/2023,16:30,Liverpool,Man Utd,7,0,"[43, 50, 47, 75, 66, 83, 88]",[],59.6,40.4,18.0,8.0,8.0,4.0,5.0,3.0,5.0,1.0,78.0,71.0,6.0,2.0,4.0,3.0,0.0,4.0,82.4,66.7,42.9,57.1,4.0,1.0,13.0,14.0,13.0,12.0,2.0,3.0,0.0,0.0,Anfield,53001,Andy Madley,"Adam Nunn, Harry Lennard",Chris Kavanagh,David Coote,Timothy Wood
131,4/03/2023,24:30,Man City,Newcastle,2,0,"[15, 67]",[],56.3,43.7,11.0,5.0,3.0,2.0,6.0,1.0,2.0,2.0,86.5,80.7,2.0,1.0,8.0,4.0,0.0,1.0,46.2,63.6,56.3,43.8,2.0,1.0,8.0,13.0,12.0,5.0,2.0,4.0,0.0,0.0,Etihad Stadium,53419,Simon Hooper,"Simon Long, Adrian Holmes",Anthony Taylor,Michael Salisbury,Dan Robathan
132,4/03/2023,15:00,Arsenal,"""Bmouth""",3,2,"[62, 70, 90]","[1, 57]",80.1,19.9,31.0,4.0,9.0,4.0,10.0,0.0,12.0,0.0,88.6,57.6,1.0,2.0,17.0,1.0,0.0,0.0,58.8,75.0,55.9,44.1,2.0,6.0,6.0,8.0,8.0,6.0,0.0,2.0,0.0,0.0,Emirates Stadium,60222,Chris Kavanagh,"Neil Davies, Constantine Hatzidakis",Andre Marriner,John Brooks,Mark Scholes
133,4/03/2023,15:00,A Villa,C Palace,1,0,[27],[],58.1,41.9,8.0,3.0,1.0,0.0,4.0,2.0,3.0,1.0,87.8,83.8,1.0,0.0,2.0,4.0,0.0,5.0,61.5,59.1,66.7,33.3,0.0,1.0,14.0,17.0,17.0,14.0,2.0,3.0,0.0,1.0,Villa Park,41893,Craig Pawson,"Natalie Aspinall, Edward Smart",John Busby,Jarred Gillet,Sian Massey
134,4/03/2023,15:00,Brighton,West Ham,4,0,"[18, 51, 69, 89]",[],65.8,34.2,20.0,3.0,9.0,2.0,7.0,0.0,4.0,1.0,90.5,78.8,2.0,0.0,7.0,3.0,0.0,0.0,50.0,45.5,57.1,42.9,2.0,5.0,6.0,8.0,7.0,5.0,0.0,3.0,0.0,0.0,Amex Stadium,31523,Stuart Attwell,"James Mainwaring, Darren Cann",Geoff Eltringham,Peter Bankes,Nicholas Hopton
135,4/03/2023,15:00,Chelsea,Leeds,1,0,[53],[],57.2,42.8,13.0,11.0,3.0,2.0,8.0,6.0,2.0,3.0,87.6,79.3,3.0,0.0,5.0,7.0,2.0,2.0,65.4,65.2,46.7,53.3,2.0,2.0,11.0,7.0,7.0,11.0,2.0,0.0,0.0,0.0,Stamford Bridge,39905,Michael Oliver,"Stuart Burt, Simon Bennett",David Coote,Darren England,Daniel Cook
136,4/03/2023,15:00,Wolves,Tottenham,1,0,[82],[],46.5,53.5,8.0,21.0,5.0,6.0,3.0,6.0,0.0,9.0,81.5,85.8,2.0,2.0,4.0,8.0,3.0,1.0,50.0,60.0,47.4,52.6,6.0,4.0,11.0,18.0,17.0,10.0,1.0,1.0,0.0,0.0,Molineux,31585,Tim Robinson,"Nick Greenhalgh, Scott Ledger",Paul Tierney,Neil Swarbrick,Gary Beswick
137,4/03/2023,17:30,"""Soton""",Leicester,1,0,[35],[],34.9,65.1,11.0,11.0,5.0,0.0,2.0,7.0,4.0,4.0,68.8,79.0,0.0,3.0,3.0,4.0,4.0,2.0,42.9,63.6,31.6,68.4,0.0,4.0,12.0,11.0,10.0,12.0,4.0,2.0,0.0,0.0,"""St. Marys Stadium""",30139,Robert Jones,"Wade Smith, Ian Hussin",Leigh Doughty,Tony Harrington,Richard West
138,1/03/2023,19:45,Arsenal,Everton,4,0,"[40, 45, 80, 71]",[],73.1,26.9,15.0,8.0,5.0,5.0,5.0,2.0,5.0,1.0,87.6,67.5,4.0,1.0,5.0,1.0,4.0,2.0,100.0,66.7,42.3,57.7,5.0,1.0,5.0,12.0,12.0,5.0,0.0,2.0,0.0,0.0,Emirates Stadium,60213,Michael Oliver,"Stuart Burt, Simon Bennett",David Coote,Tony Harrington,James Mainwaring
139,1/03/2023,20:00,Liverpool,Wolves,2,0,"[73, 77]",[],56.8,43.2,15.0,4.0,6.0,1.0,6.0,2.0,3.0,1.0,83.1,80.1,3.0,1.0,5.0,2.0,1.0,3.0,83.3,57.1,42.9,57.1,1.0,4.0,13.0,14.0,13.0,13.0,2.0,3.0,0.0,0.0,Anfield,53259,Paul Tierney,"Nicholas Hopton, Constantine Hatzidakis",Graham Scott,Stuart Attwell,Scott Ledger
140,26/02/2023,13:30,Tottenham,Chelsea,2,0,"[46, 82]",[],41.2,58.8,8.0,10.0,3.0,2.0,4.0,5.0,1.0,3.0,82.2,89.3,1.0,0.0,4.0,4.0,0.0,2.0,59.3,78.9,60.7,39.3,2.0,1.0,10.0,10.0,9.0,10.0,2.0,3.0,0.0,0.0,Tottenham Hotspur Stadium,61613,Stuart Attwell,"James Mainwaring, Darren Cann",Chris Kavanagh,Paul Tierney,Simon Long
141,25/02/2023,15:00,Everton,A Villa,0,2,[],"[63, 81]",46.5,53.5,15.0,9.0,5.0,5.0,7.0,4.0,3.0,0.0,78.5,79.2,0.0,3.0,5.0,1.0,1.0,0.0,50.0,50.0,48.6,51.4,3.0,4.0,12.0,12.0,10.0,12.0,2.0,1.0,0.0,0.0,Goodison Park,39309,Anthony Taylor,"Adrian Holmes, Adam Nunn",Graham Scott,Chris Kavanagh,Sian Massey
142,25/02/2023,15:00,Leeds,"""Soton""",1,0,[77],[],60.6,39.4,14.0,8.0,4.0,2.0,6.0,3.0,4.0,3.0,84.6,77.7,0.0,0.0,9.0,2.0,2.0,3.0,65.2,55.6,52.2,47.8,2.0,3.0,15.0,13.0,13.0,14.0,2.0,4.0,0.0,0.0,Elland Road,36641,Peter Bankes,"Ian Hussin, Edward Smart",Jeremy Simpson,Simon Hooper,James Mainwaring
143,25/02/2023,15:00,Leicester,Arsenal,0,1,[],[46],34.1,65.9,1.0,10.0,0.0,2.0,1.0,3.0,0.0,5.0,68.9,82.4,0.0,1.0,0.0,8.0,4.0,4.0,66.7,54.5,47.1,52.9,1.0,0.0,14.0,9.0,9.0,13.0,0.0,1.0,0.0,0.0,The King Power Stadium,32227,Craig Pawson,"Scott Ledger, Marc Perry",Robert Jones,Michael Salisbury,Lee Betts
144,25/02/2023,15:00,West Ham,N Forest,4,0,"[70, 73, 78, 85]",[],49.1,50.9,18.0,8.0,5.0,3.0,8.0,3.0,5.0,2.0,78.0,78.2,4.0,0.0,12.0,3.0,1.0,1.0,69.2,60.0,52.1,47.9,3.0,1.0,8.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,London Stadium,62469,Jarred Gillet,"Matt Wilkes, Simon Long",John Busby,Tony Harrington,Stuart Burt
145,25/02/2023,17:30,"""Bmouth""",Man City,1,4,[83],"[15, 29, 45, 51]",34.0,66.0,13.0,20.0,2.0,5.0,5.0,8.0,6.0,7.0,83.0,90.1,0.0,1.0,4.0,6.0,1.0,2.0,53.3,65.4,52.6,47.4,2.0,1.0,10.0,9.0,9.0,9.0,2.0,2.0,0.0,0.0,Vitality Stadium,10481,Paul Tierney,"Neil Davies, Constantine Hatzidakis",Gavin Ward,Andy Madley,Gary Beswick
146,25/02/2023,19:45,C Palace,Liverpool,0,0,[],[],36.2,63.8,6.0,12.0,0.0,4.0,4.0,5.0,2.0,3.0,74.5,84.5,2.0,2.0,5.0,3.0,4.0,1.0,68.8,64.3,50.0,50.0,4.0,0.0,11.0,14.0,14.0,10.0,2.0,5.0,0.0,0.0,Selhurst Park,25842,Darren England,"Dan Robathan, Daniel Cook",Steve Martin,Andre Marriner,Richard West
147,24/02/2023,20:00,Fulham,Wolves,1,1,[64],[23],50.5,49.5,10.0,8.0,5.0,2.0,2.0,5.0,3.0,1.0,81.3,76.2,2.0,1.0,4.0,3.0,1.0,1.0,55.0,73.7,36.7,63.3,1.0,4.0,12.0,17.0,15.0,12.0,2.0,0.0,0.0,0.0,Craven Cottage,24399,Michael Oliver,"Stuart Burt, Simon Bennett",Darren England,Michael Salisbury,Matt Wilkes
148,19/02/2023,14:00,Man Utd,Leicester,3,0,"[25, 56, 61]",[],56.9,43.1,26.0,19.0,8.0,3.0,9.0,9.0,9.0,7.0,84.6,81.1,6.0,2.0,6.0,6.0,0.0,1.0,69.6,53.8,69.6,30.4,3.0,5.0,9.0,9.0,8.0,9.0,0.0,2.0,0.0,0.0,Old Trafford,73578,Stuart Attwell,"Ian Hussin, Darren Cann",Peter Bankes,Paul Tierney,Neil Davies
149,19/02/2023,16:30,Tottenham,West Ham,2,0,"[56, 72]",[],57.0,43.0,16.0,6.0,6.0,1.0,4.0,4.0,6.0,1.0,84.6,74.9,2.0,0.0,4.0,7.0,0.0,0.0,68.4,61.1,48.7,51.3,1.0,4.0,16.0,10.0,8.0,16.0,2.0,1.0,0.0,0.0,Tottenham Hotspur Stadium,61476,Michael Oliver,"Simon Bennett, Stuart Burt",Chris Kavanagh,David Coote,Nicholas Hopton
150,18/02/2023,24:30,A Villa,Arsenal,2,4,"[5, 31]","[16, 61, 90, 90]",33.4,66.6,7.0,20.0,5.0,5.0,1.0,8.0,1.0,7.0,76.8,85.6,0.0,5.0,2.0,9.0,0.0,2.0,72.0,55.6,48.0,52.0,2.0,3.0,13.0,4.0,3.0,12.0,2.0,2.0,0.0,0.0,Villa Park,42066,Simon Hooper,"James Mainwaring, Mark Scholes",John Brooks,Stuart Attwell,Scott Ledger
151,18/02/2023,15:00,Brentford,C Palace,1,1,[90],[69],58.7,41.3,12.0,10.0,5.0,4.0,6.0,3.0,1.0,3.0,82.4,77.8,1.0,1.0,2.0,6.0,3.0,2.0,50.0,60.0,60.0,40.0,3.0,4.0,10.0,8.0,8.0,10.0,2.0,2.0,0.0,0.0,Gtech Community Stadium,17122,Paul Tierney,"Akil Howson, Neil Davies",Samuel Barrott,Jarred Gillet,Richard West
152,18/02/2023,15:00,Brighton,Fulham,0,1,[],[88],65.3,34.7,21.0,5.0,7.0,2.0,10.0,0.0,4.0,3.0,87.7,73.1,5.0,0.0,10.0,2.0,4.0,0.0,40.0,38.5,59.3,40.7,1.0,7.0,12.0,14.0,13.0,12.0,0.0,5.0,0.0,0.0,Amex Stadium,31619,Darren England,"Daniel Cook, Dan Robathan",James Linington,Andre Marriner,Edward Smart
153,18/02/2023,15:00,Chelsea,"""Soton""",0,1,[],[45],61.3,38.7,17.0,8.0,5.0,5.0,5.0,3.0,7.0,0.0,85.9,75.3,2.0,0.0,8.0,2.0,3.0,1.0,76.5,71.0,52.0,48.0,3.0,4.0,16.0,25.0,25.0,16.0,3.0,6.0,0.0,0.0,Stamford Bridge,40152,David Coote,"Timothy Wood, Nicholas Hopton",Darren Bond,Robert Jones,Nick Greenhalgh
154,18/02/2023,15:00,Everton,Leeds,1,0,[64],[],50.0,50.0,15.0,8.0,6.0,0.0,7.0,4.0,2.0,4.0,73.4,69.0,2.0,1.0,6.0,4.0,1.0,0.0,56.5,58.3,47.4,52.6,0.0,3.0,8.0,6.0,6.0,8.0,2.0,3.0,0.0,0.0,Goodison Park,39232,Andy Madley,"Wade Smith, Harry Lennard",Dean Whitestone,Michael Oliver,Constantine Hatzidakis
155,18/02/2023,15:00,N Forest,Man City,1,1,[84],[41],27.0,73.0,4.0,23.0,1.0,6.0,2.0,11.0,1.0,6.0,65.1,88.0,1.0,2.0,0.0,10.0,2.0,0.0,61.5,70.0,56.5,43.5,5.0,0.0,8.0,6.0,6.0,8.0,1.0,0.0,0.0,0.0,The City Ground,29365,Graham Scott,"Derek Eaton, Matt Wilkes",Josh Smith,Peter Bankes,Sian Massey
156,18/02/2023,15:00,Wolves,"""Bmouth""",0,1,[],[49],68.6,31.4,15.0,5.0,4.0,1.0,5.0,1.0,6.0,3.0,84.4,67.7,0.0,1.0,12.0,2.0,2.0,0.0,68.8,44.4,44.2,55.8,0.0,4.0,12.0,10.0,8.0,11.0,3.0,3.0,0.0,0.0,Molineux,31222,Michael Salisbury,"Marc Perry, Steven Meredith",Tim Robinson,Tony Harrington,Stuart Burt
157,18/02/2023,17:30,Newcastle,Liverpool,0,2,[],"[10, 17]",37.4,62.6,14.0,13.0,4.0,7.0,7.0,4.0,3.0,2.0,82.0,88.1,3.0,5.0,6.0,7.0,3.0,0.0,90.0,50.0,68.8,31.3,5.0,4.0,3.0,8.0,8.0,2.0,1.0,1.0,1.0,0.0,"""St James Park",52758,Anthony Taylor,"Gary Beswick, Adam Nunn",Craig Pawson,Chris Kavanagh,Simon Long
158,15/02/2023,19:30,Arsenal,Man City,1,3,[42],"[24, 72, 82]",63.5,36.5,10.0,9.0,1.0,6.0,4.0,1.0,5.0,2.0,83.0,72.3,2.0,4.0,1.0,3.0,0.0,3.0,38.5,70.6,44.0,56.0,2.0,0.0,11.0,15.0,13.0,10.0,2.0,4.0,0.0,0.0,Emirates Stadium,60276,Anthony Taylor,"Adam Nunn, Gary Beswick",Darren England,David Coote,Marc Perry
159,13/02/2023,20:00,Liverpool,Everton,2,0,"[36, 49]",[],59.1,40.9,15.0,6.0,6.0,1.0,4.0,4.0,5.0,1.0,86.3,78.7,2.0,1.0,3.0,3.0,4.0,2.0,71.4,44.4,57.1,42.9,1.0,4.0,8.0,16.0,16.0,7.0,1.0,3.0,0.0,0.0,Anfield,53027,Simon Hooper,"Adrian Holmes, Mark Scholes",David Coote,Andre Marriner,Darren Cann
160,12/02/2023,14:00,Leeds,Man Utd,0,2,[],"[80, 85]",33.0,67.0,16.0,11.0,6.0,5.0,4.0,4.0,6.0,2.0,67.7,81.6,1.0,2.0,7.0,3.0,3.0,3.0,56.5,70.0,57.1,42.9,3.0,6.0,10.0,13.0,13.0,10.0,2.0,1.0,0.0,0.0,Elland Road,36919,Paul Tierney,"Constantine Hatzidakis, Neil Davies",Andy Madley,Michael Salisbury,Simon Long
161,12/02/2023,16:30,Man City,A Villa,3,1,"[4, 39, 45]",[61],67.2,32.8,17.0,6.0,9.0,2.0,3.0,2.0,5.0,2.0,90.0,81.3,4.0,0.0,8.0,4.0,1.0,4.0,42.9,42.9,66.7,33.3,1.0,5.0,13.0,14.0,14.0,12.0,1.0,2.0,0.0,0.0,Etihad Stadium,53392,Robert Jones,"Lee Betts, Ian Hussin",Chris Kavanagh,Jarred Gillet,Edward Smart
162,11/02/2023,24:30,West Ham,Chelsea,1,1,[28],[16],28.2,71.8,10.0,12.0,2.0,4.0,5.0,4.0,3.0,4.0,75.7,90.5,1.0,1.0,5.0,6.0,3.0,4.0,60.9,81.0,45.5,54.5,3.0,1.0,9.0,11.0,11.0,9.0,1.0,1.0,0.0,0.0,London Stadium,62471,Craig Pawson,"Marc Perry, Scott Ledger",Robert Jones,Neil Swarbrick,Mark Scholes
163,11/02/2023,15:00,Arsenal,Brentford,1,1,[66],[74],69.2,30.8,23.0,9.0,7.0,2.0,10.0,4.0,6.0,3.0,86.4,66.3,1.0,3.0,7.0,4.0,1.0,1.0,60.0,66.7,28.9,71.1,1.0,6.0,9.0,9.0,9.0,9.0,0.0,2.0,0.0,0.0,Emirates Stadium,60254,Peter Bankes,"Edward Smart, Nick Greenhalgh",Simon Hooper,Lee Mason,Adrian Holmes
164,11/02/2023,15:00,C Palace,Brighton,1,1,[69],[63],25.8,74.2,6.0,17.0,1.0,7.0,2.0,5.0,3.0,5.0,70.4,89.9,0.0,5.0,1.0,6.0,3.0,2.0,73.7,56.5,38.5,61.5,6.0,0.0,10.0,11.0,11.0,9.0,4.0,1.0,0.0,0.0,Selhurst Park,24827,Michael Oliver,"Simon Bennett, Stuart Burt",Tim Robinson,John Brooks,Lee Betts
165,11/02/2023,15:00,Fulham,N Forest,2,0,"[17, 88]",[],50.0,50.0,16.0,10.0,3.0,1.0,11.0,7.0,2.0,2.0,79.0,77.0,2.0,1.0,5.0,4.0,1.0,3.0,50.0,80.0,52.9,47.1,1.0,1.0,9.0,11.0,11.0,9.0,0.0,1.0,0.0,0.0,Craven Cottage,24244,Andy Madley,"Bhupinder Gill, Harry Lennard",Samuel Barrott,Graham Scott,Neil Davies
166,11/02/2023,15:00,Leicester,Tottenham,4,1,"[23, 25, 45, 81]",[14],48.9,51.1,15.0,11.0,7.0,4.0,6.0,6.0,2.0,1.0,78.4,82.7,2.0,0.0,1.0,5.0,2.0,2.0,63.0,60.0,27.8,72.2,3.0,2.0,14.0,9.0,9.0,14.0,5.0,2.0,0.0,0.0,The King Power Stadium,32184,Michael Salisbury,"Wade Smith, Matt Wilkes",Keith Stroud,Mike Dean,Richard West
167,11/02/2023,15:00,"""Soton""",Wolves,1,2,[24],"[27, 72]",40.9,59.1,17.0,11.0,2.0,2.0,10.0,2.0,5.0,7.0,70.5,80.5,0.0,0.0,5.0,2.0,0.0,3.0,68.8,57.1,67.4,32.6,0.0,1.0,12.0,14.0,13.0,12.0,2.0,3.0,0.0,1.0,"""St. Marys Stadium""",29751,Jarred Gillet,"Dan Robathan, Simon Long",David Webb,Paul Tierney,Constantine Hatzidakis
168,11/02/2023,17:30,"""Bmouth""",Newcastle,1,1,[30],[45],33.2,66.8,11.0,15.0,5.0,7.0,5.0,5.0,1.0,3.0,66.7,81.8,2.0,0.0,4.0,6.0,2.0,5.0,55.0,60.0,51.5,48.5,6.0,3.0,8.0,10.0,10.0,8.0,2.0,3.0,0.0,0.0,Vitality Stadium,10419,Stuart Attwell,"Darren Cann, James Mainwaring",Andre Marriner,Tony Harrington,Daniel Cook
169,8/02/2023,20:00,Man Utd,Leeds,2,2,"[62, 70]","[1, 48]",65.9,34.1,24.0,8.0,7.0,2.0,9.0,4.0,8.0,2.0,81.0,64.4,1.0,1.0,6.0,5.0,1.0,0.0,57.9,66.7,50.0,50.0,1.0,5.0,7.0,11.0,11.0,7.0,1.0,3.0,0.0,0.0,Old Trafford,73456,Simon Hooper,"Marc Perry, Adrian Holmes",Chris Kavanagh,John Brooks,Stuart Burt
170,5/02/2023,14:00,N Forest,Leeds,1,0,[14],[],30.1,69.9,6.0,10.0,2.0,4.0,2.0,3.0,2.0,3.0,54.5,74.9,0.0,1.0,0.0,2.0,2.0,3.0,65.4,73.7,48.3,51.7,4.0,1.0,15.0,14.0,14.0,14.0,4.0,2.0,0.0,0.0,The City Ground,29363,Robert Jones,"Neil Davies, Wade Smith",Craig Pawson,Darren England,Daniel Cook
171,5/02/2023,16:30,Tottenham,Man City,1,0,[15],[],35.2,64.8,12.0,15.0,3.0,5.0,5.0,5.0,4.0,5.0,74.6,87.6,2.0,0.0,4.0,6.0,2.0,1.0,57.1,47.4,36.0,64.0,5.0,2.0,19.0,14.0,14.0,18.0,2.0,3.0,1.0,0.0,Tottenham Hotspur Stadium,61747,Andy Madley,"Harry Lennard, Nicholas Hopton",Graham Scott,Paul Tierney,Simon Bennett
172,4/02/2023,24:30,Everton,Arsenal,1,0,[60],[],29.5,70.5,12.0,15.0,4.0,3.0,5.0,7.0,3.0,5.0,71.4,86.5,4.0,0.0,7.0,5.0,3.0,0.0,61.1,78.6,58.6,41.4,2.0,3.0,13.0,8.0,7.0,12.0,4.0,1.0,0.0,0.0,Goodison Park,39314,David Coote,"Lee Betts, Mark Scholes",Andy Madley,John Brooks,Darren Cann
173,4/02/2023,15:00,A Villa,Leicester,2,4,"[9, 32]","[12, 41, 45, 79]",63.2,36.8,19.0,9.0,4.0,5.0,6.0,4.0,9.0,0.0,86.7,74.8,0.0,4.0,11.0,3.0,2.0,8.0,66.7,69.6,54.5,45.5,1.0,3.0,10.0,10.0,10.0,10.0,0.0,3.0,0.0,0.0,Villa Park,42055,Darren England,"Dan Robathan, Daniel Cook",Robert Jones,Stuart Attwell,Nicholas Hopton
