,Date,Time,local,visit,g_loc,g_vis,m_loc,m_vis,PossH,PossA,TSH,TSA,On_TargetH,On_TargetA,Off_TargetH,Off_TargetA,BlockedH,BlockedA,PassingpcH,PassingpcA,ClearCutChancesH,ClearCutChancesA,CornersH,CornersA,OffsidesH,OffsidesA,TacklespcH,TacklespcA,AerialDuelspcH,AerialDuelspcA,SavesH,SavesA,FoulsCommittedH,FoulsCommittedA,FoulsWonH,FoulsWonA,YellowCardsH,YellowCardsA,RedCardsH,RedCardsA,Stadium,Attendance,Referee,Assistants,Fourth_official
129,11/02/2015,19:45,Chelsea,Everton,1,0,[89],[],56.1,43.9,21.0,7.0,7.0,4.0,8.0,2.0,6.0,1.0,85.5,79.9,0.0,1.0,10.0,2.0,2.0,1.0,72.7,62.5,74.2,25.8,4.0,6.0,8.0,13.0,13.0,8.0,3.0,3.0,0.0,1.0,Stamford Bridge,41592,Jonathan Moss,"John Brooks, Edward Smart",Roger East
130,11/02/2015,19:45,Man Utd,Burnley,3,1,"[6, 45, 82]",[12],57.3,42.7,11.0,13.0,7.0,3.0,3.0,6.0,1.0,4.0,82.0,74.5,1.0,2.0,5.0,8.0,2.0,0.0,73.3,89.5,42.6,57.4,2.0,3.0,15.0,8.0,8.0,15.0,4.0,3.0,0.0,0.0,Old Trafford,75356,Kevin Friend,"Andy Garratt, Constantine Hatzidakis",Phil Dowd
131,11/02/2015,19:45,"""Soton""",West Ham,0,0,[],[],66.8,33.2,21.0,4.0,7.0,1.0,7.0,0.0,7.0,3.0,82.1,64.6,1.0,0.0,8.0,2.0,3.0,0.0,61.5,47.1,41.2,58.8,1.0,7.0,12.0,11.0,10.0,11.0,2.0,1.0,0.0,1.0,"""St. Marys Stadium""",31241,Craig Pawson,"Ian Hussin, Adrian Holmes",Neil Swarbrick
132,11/02/2015,19:45,Stoke,Man City,1,4,[38],"[33, 70, 55, 76]",50.9,49.1,16.0,14.0,5.0,8.0,7.0,3.0,4.0,3.0,80.0,77.8,1.0,2.0,3.0,2.0,3.0,4.0,54.5,68.2,60.6,39.4,4.0,3.0,6.0,11.0,10.0,6.0,1.0,2.0,0.0,0.0,Bet365 Stadium,27011,Lee Mason,"Lee Betts, Andy Halliday",Mike Dean
133,11/02/2015,20:00,C Palace,Newcastle,1,1,[71],[42],53.5,46.5,7.0,5.0,3.0,1.0,3.0,3.0,1.0,1.0,71.9,69.6,1.0,1.0,5.0,2.0,6.0,0.0,77.8,72.2,54.0,46.0,0.0,2.0,10.0,11.0,11.0,10.0,1.0,2.0,0.0,0.0,Selhurst Park,25118,Andre Marriner,"Gary Beswick, Marc Perry",
134,11/02/2015,20:00,W Brom,Swansea ,2,0,"[60, 74]",[],35.6,64.4,12.0,10.0,4.0,3.0,4.0,6.0,4.0,1.0,74.6,87.0,0.0,0.0,5.0,4.0,0.0,1.0,57.1,66.7,61.8,38.2,3.0,2.0,11.0,12.0,12.0,11.0,2.0,1.0,0.0,0.0,The Hawthorns,23516,Robert Madley,"Richard West, Ron Ganfield",Andy Davies
135,10/02/2015,19:45,Arsenal,Leicester,2,1,"[27, 41]",[61],57.1,42.9,17.0,11.0,7.0,4.0,3.0,5.0,7.0,2.0,84.0,77.3,2.0,1.0,6.0,6.0,1.0,2.0,86.7,77.3,65.5,34.5,3.0,5.0,13.0,14.0,13.0,10.0,2.0,2.0,0.0,0.0,Emirates Stadium,60032,Michael Jones,"Mark Scholes, Mick McDonough",Anthony Taylor
136,10/02/2015,19:45,Hull City,A Villa,2,0,"[22, 74]",[],37.8,62.2,10.0,11.0,4.0,4.0,4.0,5.0,2.0,2.0,72.2,78.2,0.0,0.0,3.0,7.0,1.0,1.0,100.0,92.3,67.5,32.5,4.0,2.0,16.0,11.0,11.0,15.0,1.0,2.0,0.0,0.0,MKM Stadium,21467,Michael Oliver,"Darren England, Stuart Burt",Mike Dean
137,10/02/2015,19:45,"""Sland""",QPR,0,2,[],"[17, 45]",52.7,47.3,18.0,19.0,6.0,4.0,4.0,8.0,8.0,7.0,77.8,78.2,2.0,1.0,8.0,4.0,2.0,2.0,72.2,78.6,44.0,56.0,2.0,6.0,8.0,12.0,12.0,8.0,2.0,3.0,0.0,0.0,Stadium of Light,39077,Martin Atkinson,"Simon Long, Matt Wilkes",Graham Salisbury
138,10/02/2015,20:00,Liverpool,Tottenham,3,2,"[15, 53, 83]","[26, 61]",49.4,50.6,16.0,14.0,7.0,5.0,5.0,3.0,4.0,6.0,77.6,74.7,1.0,2.0,5.0,7.0,1.0,1.0,75.0,83.3,43.8,56.3,3.0,4.0,13.0,17.0,16.0,11.0,3.0,6.0,0.0,0.0,Anfield,44577,Phil Dowd,"Dave Bryan, Scott Ledger",Paul Tierney
139,8/02/2015,24:00,Burnley,W Brom,2,2,"[11, 32]","[45, 67]",56.0,44.0,12.0,12.0,5.0,5.0,2.0,3.0,5.0,4.0,78.5,66.7,1.0,2.0,5.0,6.0,3.0,2.0,81.3,50.0,39.6,60.4,2.0,2.0,10.0,15.0,13.0,10.0,0.0,4.0,0.0,0.0,Turf Moor,16904,Mike Dean,"Stuart Burt, Lee Betts",Michael Oliver
140,8/02/2015,14:05,Newcastle,Stoke,1,1,[74],[90],41.9,58.1,9.0,7.0,3.0,3.0,4.0,2.0,2.0,2.0,73.6,75.7,1.0,0.0,5.0,8.0,2.0,1.0,66.7,85.0,42.6,57.4,2.0,2.0,14.0,17.0,16.0,14.0,2.0,4.0,0.0,0.0,"""St James Park",47763,Kevin Friend,"Mike Mullarkey, Ian Hussin",Robert Madley
141,8/02/2015,16:15,West Ham,Man Utd,1,1,[49],[90],41.2,58.8,13.0,18.0,6.0,6.0,6.0,6.0,1.0,6.0,67.0,76.6,1.0,1.0,9.0,9.0,3.0,2.0,88.9,75.0,56.5,43.5,5.0,5.0,7.0,13.0,12.0,7.0,2.0,2.0,0.0,1.0,Upton Park,34499,Mark Clattenburg,"Simon Beck, Jake Collin",Andre Marriner
142,7/02/2015,24:45,Tottenham,Arsenal,2,1,"[56, 86]",[11],56.0,44.0,23.0,7.0,8.0,3.0,10.0,3.0,5.0,1.0,78.2,69.9,0.0,1.0,10.0,3.0,6.0,3.0,95.2,75.0,38.3,61.7,2.0,7.0,8.0,12.0,12.0,8.0,3.0,5.0,0.0,0.0,White Hart Lane,35659,Martin Atkinson,"Stephen Child, Harry Lennard",Andre Marriner
143,7/02/2015,15:00,A Villa,Chelsea,1,2,[48],"[8, 66]",51.0,49.0,8.0,12.0,1.0,5.0,5.0,4.0,2.0,3.0,86.4,82.8,1.0,1.0,7.0,7.0,2.0,4.0,92.3,87.5,50.0,50.0,3.0,0.0,8.0,7.0,7.0,7.0,3.0,2.0,0.0,0.0,Villa Park,35969,Neil Swarbrick,"Scott Ledger, Michael Salisbury",Kevin Friend
144,7/02/2015,15:00,Leicester,C Palace,0,1,[],[55],62.2,37.8,19.0,14.0,5.0,2.0,8.0,8.0,6.0,4.0,76.7,64.7,0.0,1.0,8.0,6.0,0.0,4.0,88.2,87.5,38.8,61.2,1.0,5.0,15.0,6.0,6.0,14.0,4.0,1.0,0.0,0.0,The King Power Stadium,31695,Lee Mason,"Darren England, Simon Bennett",Peter Bankes
145,7/02/2015,15:00,Man City,Hull City,1,1,[90],[35],73.6,26.4,18.0,7.0,5.0,3.0,5.0,3.0,8.0,1.0,85.9,66.8,0.0,1.0,13.0,1.0,3.0,1.0,36.4,80.0,68.4,31.6,2.0,4.0,9.0,8.0,8.0,8.0,2.0,4.0,0.0,0.0,Etihad Stadium,45233,Jonathan Moss,"Simon Long, Adrian Holmes",Robert Madley
146,7/02/2015,15:00,QPR,"""Soton""",0,1,[],[90],45.9,54.1,12.0,16.0,3.0,5.0,6.0,8.0,3.0,3.0,67.3,72.5,1.0,0.0,3.0,4.0,2.0,3.0,75.0,90.5,51.4,48.6,4.0,3.0,13.0,16.0,15.0,13.0,2.0,2.0,0.0,0.0,Loftus Road Stadium,18082,Roger East,"Richard West, Mark Scholes",David Coote
147,7/02/2015,15:00,Swansea ,"""Sland""",1,1,[66],[42],59.6,40.4,16.0,4.0,7.0,1.0,6.0,2.0,3.0,1.0,84.2,73.2,3.0,0.0,7.0,1.0,1.0,2.0,68.8,80.0,57.7,42.3,0.0,6.0,11.0,13.0,12.0,11.0,3.0,4.0,0.0,0.0,Swansea.com Stadium,20355,Phil Dowd,"Dave Bryan, Marc Perry",James Adcock
148,7/02/2015,17:30,Everton,Liverpool,0,0,[],[],45.6,54.4,6.0,17.0,1.0,6.0,4.0,4.0,1.0,7.0,83.9,85.7,0.0,0.0,3.0,6.0,5.0,2.0,69.2,80.0,50.0,50.0,6.0,1.0,11.0,7.0,7.0,11.0,4.0,1.0,0.0,0.0,Goodison Park,39621,Anthony Taylor,"Gary Beswick, Darren Cann",Michael Oliver
149,1/02/2015,13:30,Arsenal,A Villa,5,0,"[8, 56, 63, 75, 90]",[],48.0,52.0,13.0,9.0,8.0,2.0,3.0,5.0,2.0,2.0,82.7,84.5,2.0,1.0,7.0,7.0,3.0,0.0,68.8,72.2,65.8,34.2,2.0,3.0,6.0,10.0,9.0,6.0,0.0,2.0,0.0,0.0,Emirates Stadium,59958,Anthony Taylor,"Gary Beswick, Dave Bryan",Robert Madley
150,1/02/2015,16:00,"""Soton""",Swansea ,0,1,[],[83],63.2,36.8,15.0,6.0,6.0,1.0,4.0,3.0,5.0,2.0,85.3,77.4,1.0,0.0,9.0,0.0,0.0,3.0,69.2,76.9,68.8,31.3,0.0,4.0,11.0,9.0,8.0,10.0,1.0,1.0,1.0,0.0,"""St. Marys Stadium""",30943,Michael Oliver,"Simon Bennett, Andy Garratt",Lee Probert
151,31/01/2015,24:45,Hull City,Newcastle,0,3,[],"[40, 50, 78]",52.7,47.3,13.0,12.0,8.0,5.0,3.0,5.0,2.0,2.0,77.3,76.4,1.0,0.0,3.0,3.0,4.0,0.0,69.2,84.2,46.7,53.3,2.0,7.0,15.0,13.0,11.0,14.0,4.0,1.0,0.0,0.0,MKM Stadium,23925,Phil Dowd,"Darren Cann, Michael Salisbury",Neil Swarbrick
152,31/01/2015,15:00,C Palace,Everton,0,1,[],[2],54.1,45.9,13.0,14.0,3.0,2.0,5.0,6.0,5.0,6.0,78.0,76.9,0.0,0.0,6.0,1.0,0.0,0.0,81.0,91.7,64.0,36.0,1.0,2.0,12.0,14.0,14.0,12.0,0.0,3.0,0.0,0.0,Selhurst Park,25197,Roger East,"Richard West, Mark Scholes",Robert Madley
153,31/01/2015,15:00,Liverpool,West Ham,2,0,"[51, 80]",[],66.1,33.9,21.0,7.0,7.0,2.0,9.0,2.0,5.0,3.0,83.9,60.8,2.0,0.0,5.0,7.0,1.0,1.0,73.1,78.3,42.4,57.6,2.0,5.0,12.0,12.0,11.0,11.0,1.0,1.0,0.0,0.0,Anfield,44718,Andre Marriner,"Scott Ledger, Mick McDonough",Michael Jones
154,31/01/2015,15:00,Man Utd,Leicester,3,1,"[27, 32, 44]",[80],71.4,28.6,12.0,4.0,5.0,1.0,4.0,3.0,3.0,0.0,88.2,59.4,2.0,1.0,4.0,3.0,3.0,1.0,78.6,70.4,51.3,48.7,0.0,3.0,8.0,12.0,12.0,8.0,0.0,1.0,0.0,0.0,Old Trafford,75329,Martin Atkinson,"Mike Mullarkey, Harry Lennard",Tony Harrington
155,31/01/2015,15:00,Stoke,QPR,3,1,"[21, 34, 90]",[36],51.5,48.5,15.0,14.0,3.0,4.0,11.0,6.0,1.0,4.0,76.4,70.7,0.0,1.0,3.0,5.0,5.0,2.0,50.0,65.2,57.5,42.5,3.0,0.0,11.0,12.0,12.0,9.0,2.0,2.0,0.0,0.0,Bet365 Stadium,27512,Mike Dean,"Stuart Burt, Stephen Child",Andy Madley
156,31/01/2015,15:00,"""Sland""",Burnley,2,0,"[20, 34]",[],49.7,50.3,8.0,13.0,3.0,4.0,2.0,7.0,3.0,2.0,71.8,75.2,3.0,1.0,6.0,3.0,3.0,3.0,81.3,66.7,60.0,40.0,4.0,1.0,12.0,12.0,12.0,11.0,3.0,1.0,0.0,0.0,Stadium of Light,44022,Lee Mason,"Andy Halliday, Derek Eaton",Graham Scott
157,31/01/2015,15:00,W Brom,Tottenham,0,3,[],"[6, 15, 64]",37.2,62.8,13.0,14.0,4.0,4.0,5.0,7.0,4.0,3.0,76.9,85.5,0.0,0.0,6.0,3.0,2.0,1.0,48.1,87.5,65.2,34.8,1.0,4.0,8.0,13.0,12.0,7.0,2.0,1.0,0.0,0.0,The Hawthorns,25079,Kevin Friend,"Simon Long, Constantine Hatzidakis",Keith Stroud
158,31/01/2015,17:30,Chelsea,Man City,1,1,[41],[45],42.8,57.2,3.0,10.0,2.0,5.0,1.0,4.0,0.0,1.0,71.2,80.1,1.0,1.0,1.0,8.0,2.0,3.0,75.9,92.6,58.1,41.9,4.0,1.0,12.0,14.0,14.0,12.0,0.0,2.0,0.0,0.0,Stamford Bridge,41620,Mark Clattenburg,"Simon Beck, Jake Collin",Jonathan Moss
159,19/01/2015,20:00,Everton,W Brom,0,0,[],[],68.8,31.2,17.0,5.0,4.0,0.0,4.0,2.0,9.0,3.0,89.6,72.4,0.0,0.0,8.0,1.0,4.0,3.0,83.3,64.0,41.4,58.6,0.0,4.0,11.0,12.0,11.0,11.0,3.0,2.0,0.0,0.0,Goodison Park,34739,Michael Oliver,"Simon Bennett, Gary Beswick",Anthony Taylor
160,18/01/2015,13:30,West Ham,Hull City,3,0,"[49, 69, 72]",[],54.1,45.9,17.0,9.0,6.0,3.0,7.0,3.0,4.0,3.0,76.1,76.7,3.0,0.0,4.0,7.0,1.0,2.0,66.7,65.0,62.1,37.9,3.0,3.0,5.0,14.0,14.0,5.0,1.0,3.0,0.0,0.0,Upton Park,34914,Martin Atkinson,"Stephen Child, Harry Lennard",Lee Mason
161,18/01/2015,16:00,Man City,Arsenal,0,2,[],"[24, 67]",64.7,35.3,12.0,9.0,4.0,3.0,3.0,4.0,5.0,2.0,84.4,76.4,0.0,1.0,16.0,3.0,2.0,0.0,60.7,63.6,39.0,61.0,1.0,4.0,12.0,5.0,5.0,10.0,3.0,3.0,0.0,0.0,Etihad Stadium,45596,Mike Dean,"Jake Collin, John Brooks",
162,17/01/2015,15:00,A Villa,Liverpool,0,2,[],"[24, 79]",48.5,51.5,15.0,12.0,4.0,5.0,7.0,5.0,4.0,2.0,78.4,79.6,0.0,2.0,9.0,5.0,1.0,5.0,75.0,66.7,57.9,42.1,3.0,4.0,13.0,11.0,9.0,13.0,1.0,1.0,0.0,0.0,Villa Park,39758,Mark Clattenburg,"Simon Beck, Mark Scholes",
163,17/01/2015,15:00,Burnley,C Palace,2,3,"[12, 16]","[28, 87, 48]",50.8,49.2,8.0,11.0,4.0,4.0,1.0,5.0,3.0,2.0,61.2,66.5,2.0,0.0,5.0,8.0,0.0,1.0,92.3,88.9,46.0,54.0,1.0,1.0,10.0,20.0,20.0,10.0,1.0,3.0,0.0,0.0,Turf Moor,17782,Phil Dowd,"Mick McDonough, Dave Bryan",Lee Probert
164,17/01/2015,15:00,Leicester,Stoke,0,1,[],[63],43.2,56.8,7.0,13.0,3.0,3.0,3.0,6.0,1.0,4.0,74.4,80.6,0.0,1.0,6.0,5.0,0.0,3.0,70.4,82.4,26.8,73.2,2.0,3.0,9.0,6.0,6.0,8.0,1.0,0.0,0.0,0.0,The King Power Stadium,31772,Andre Marriner,"Mike Mullarkey, Marc Perry",Roger East
165,17/01/2015,15:00,QPR,Man Utd,0,2,[],"[58, 90]",38.3,61.7,18.0,12.0,4.0,7.0,10.0,2.0,4.0,3.0,65.9,77.5,0.0,2.0,3.0,3.0,1.0,2.0,60.0,84.2,39.4,60.6,5.0,4.0,12.0,10.0,9.0,12.0,3.0,2.0,0.0,0.0,Loftus Road Stadium,18098,Neil Swarbrick,"Scott Ledger, Edward Smart",Craig Pawson
166,17/01/2015,15:00,Swansea ,Chelsea,0,5,[],"[1, 36, 20, 34, 79]",45.4,54.6,11.0,21.0,0.0,11.0,6.0,8.0,5.0,2.0,86.7,85.9,0.0,3.0,1.0,2.0,0.0,3.0,66.7,91.7,54.2,45.8,6.0,0.0,9.0,13.0,13.0,8.0,0.0,0.0,0.0,0.0,Swansea.com Stadium,20785,Jonathan Moss,"Darren Cann, Adrian Holmes",Kevin Friend
167,17/01/2015,15:00,Tottenham,"""Sland""",2,1,"[3, 88]",[31],64.8,35.2,26.0,8.0,7.0,4.0,8.0,2.0,11.0,2.0,85.7,73.6,0.0,1.0,6.0,6.0,3.0,4.0,81.0,53.8,51.6,48.4,3.0,6.0,14.0,8.0,8.0,14.0,1.0,2.0,0.0,0.0,White Hart Lane,35973,Chris Foy,"Stuart Burt, Adam Nunn",Simon Hooper
168,17/01/2015,17:30,Newcastle,"""Soton""",1,2,[29],"[14, 62]",58.0,42.0,16.0,5.0,3.0,3.0,9.0,1.0,4.0,1.0,83.2,76.1,1.0,0.0,9.0,0.0,1.0,3.0,87.5,86.5,37.5,62.5,1.0,2.0,9.0,8.0,8.0,9.0,0.0,2.0,0.0,0.0,"""St James Park",49307,Robert Madley,"Richard West, Simon Long",Anthony Taylor
169,11/01/2015,13:30,Arsenal,Stoke,3,0,"[6, 33, 49]",[],53.8,46.2,14.0,7.0,6.0,2.0,7.0,4.0,1.0,1.0,86.1,80.6,3.0,0.0,9.0,1.0,4.0,2.0,86.4,88.0,50.0,50.0,2.0,3.0,11.0,11.0,10.0,10.0,0.0,3.0,0.0,0.0,Emirates Stadium,59956,Jonathan Moss,"Richard West, Andy Halliday",Lee Probert
170,11/01/2015,16:00,Man Utd,"""Soton""",0,1,[],[69],60.5,39.5,10.0,9.0,0.0,1.0,8.0,5.0,2.0,3.0,82.4,73.4,1.0,2.0,3.0,5.0,2.0,2.0,83.3,69.2,53.1,46.9,0.0,0.0,9.0,10.0,10.0,9.0,2.0,3.0,0.0,0.0,Old Trafford,75395,Phil Dowd,"Mike Mullarkey, Dave Bryan",Michael Oliver
171,10/01/2015,24:45,"""Sland""",Liverpool,0,1,[],[8],47.4,52.6,5.0,21.0,1.0,4.0,2.0,10.0,2.0,7.0,81.2,87.6,0.0,2.0,6.0,6.0,2.0,0.0,76.9,80.8,71.4,28.6,3.0,1.0,12.0,11.0,10.0,10.0,1.0,4.0,1.0,0.0,Stadium of Light,45369,Craig Pawson,"Darren Cann, John Brooks",Robert Madley
172,10/01/2015,15:00,Burnley,QPR,2,1,"[12, 37]",[33],44.8,55.2,18.0,17.0,7.0,7.0,5.0,5.0,6.0,5.0,63.1,70.9,3.0,1.0,10.0,6.0,1.0,2.0,66.7,100.0,73.0,27.0,6.0,5.0,14.0,9.0,8.0,13.0,2.0,2.0,0.0,0.0,Turf Moor,17523,Andre Marriner,"Marc Perry, Michael Salisbury",Lee Mason
173,10/01/2015,15:00,Chelsea,Newcastle,2,0,"[43, 59]",[],63.0,37.0,9.0,11.0,5.0,5.0,3.0,2.0,1.0,4.0,84.2,72.3,1.0,0.0,7.0,4.0,7.0,0.0,83.3,84.6,71.4,28.6,4.0,2.0,13.0,13.0,13.0,12.0,2.0,3.0,0.0,0.0,Stamford Bridge,41612,Roger East,"Jake Collin, Mark Scholes",Michael Jones
174,10/01/2015,15:00,Everton,Man City,1,1,[78],[74],38.2,61.8,11.0,18.0,4.0,2.0,4.0,11.0,3.0,5.0,75.2,80.3,2.0,0.0,4.0,9.0,3.0,1.0,81.3,73.1,46.9,53.1,1.0,3.0,9.0,10.0,10.0,9.0,1.0,2.0,0.0,0.0,Goodison Park,39499,Martin Atkinson,"Stephen Child, Harry Lennard",Phil Dowd
175,10/01/2015,15:00,Leicester,A Villa,1,0,[45],[],37.6,62.4,11.0,12.0,3.0,1.0,5.0,6.0,3.0,5.0,63.3,78.0,2.0,1.0,6.0,6.0,2.0,6.0,85.7,80.0,37.7,62.3,1.0,2.0,18.0,6.0,6.0,16.0,1.0,1.0,1.0,1.0,The King Power Stadium,31728,Michael Oliver,"Simon Bennett, Andy Garratt",Graham Scott
176,10/01/2015,15:00,Swansea ,West Ham,1,1,[74],[43],60.8,39.2,19.0,11.0,3.0,5.0,5.0,5.0,11.0,1.0,85.4,77.3,1.0,0.0,4.0,5.0,2.0,1.0,69.2,72.2,31.0,69.0,3.0,3.0,9.0,7.0,7.0,9.0,0.0,1.0,0.0,0.0,Swansea.com Stadium,20745,Mike Dean,"Stuart Burt, Edward Smart",James Adcock
177,10/01/2015,15:00,W Brom,Hull City,1,0,[78],[],51.5,48.5,9.0,12.0,3.0,2.0,5.0,7.0,1.0,3.0,77.3,80.4,1.0,0.0,5.0,2.0,2.0,2.0,75.0,80.0,37.8,62.2,2.0,2.0,5.0,13.0,12.0,5.0,1.0,0.0,0.0,0.0,The Hawthorns,24818,Neil Swarbrick,"Simon Long, Adam Nunn",Keith Stroud
178,10/01/2015,17:30,C Palace,Tottenham,2,1,"[69, 80]",[49],41.6,58.4,21.0,9.0,7.0,5.0,7.0,3.0,7.0,1.0,73.9,79.5,2.0,0.0,4.0,6.0,4.0,1.0,83.3,66.7,52.5,47.5,4.0,5.0,9.0,14.0,14.0,9.0,5.0,3.0,0.0,0.0,Selhurst Park,24193,Anthony Taylor,"Gary Beswick, Scott Ledger",Kevin Friend
179,1/01/2015,24:45,Stoke,Man Utd,1,1,[2],[26],34.1,65.9,11.0,6.0,2.0,2.0,5.0,4.0,4.0,0.0,59.4,84.2,2.0,1.0,11.0,7.0,2.0,2.0,69.6,83.3,43.3,56.7,1.0,1.0,8.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,Bet365 Stadium,27203,Michael Oliver,"Mick McDonough, Lee Betts",Martin Atkinson
180,1/01/2015,15:00,A Villa,C Palace,0,0,[],[],69.2,30.8,14.0,6.0,3.0,0.0,7.0,4.0,4.0,2.0,85.5,74.5,1.0,1.0,5.0,2.0,1.0,3.0,76.0,77.3,46.7,53.3,0.0,3.0,11.0,12.0,12.0,11.0,1.0,1.0,0.0,0.0,Villa Park,29047,Robert Madley,"Gary Beswick, Ian Hussin",Mark Clattenburg
181,1/01/2015,15:00,Hull City,Everton,2,0,"[33, 43]",[],44.5,55.5,14.0,9.0,5.0,3.0,6.0,5.0,3.0,1.0,71.9,77.4,2.0,2.0,4.0,8.0,2.0,1.0,86.7,83.3,58.5,41.5,3.0,3.0,16.0,15.0,15.0,14.0,3.0,3.0,0.0,1.0,MKM Stadium,23865,Kevin Friend,"Scott Ledger, Darren England",Andy Madley
182,1/01/2015,15:00,Liverpool,Leicester,2,2,"[17, 40]","[58, 60]",58.8,41.2,18.0,16.0,6.0,3.0,9.0,8.0,3.0,5.0,82.1,72.6,0.0,1.0,4.0,5.0,2.0,1.0,72.7,73.7,55.6,44.4,1.0,4.0,13.0,10.0,8.0,13.0,2.0,2.0,0.0,0.0,Anfield,44720,Michael Jones,"Mark Scholes, Edward Smart",David Coote
183,1/01/2015,15:00,Man City,"""Sland""",3,2,"[57, 66, 73]","[68, 71]",63.8,36.2,32.0,4.0,12.0,4.0,11.0,0.0,9.0,0.0,90.2,75.1,5.0,0.0,10.0,4.0,1.0,3.0,66.7,60.0,51.9,48.1,2.0,9.0,14.0,7.0,7.0,12.0,2.0,3.0,0.0,0.0,Etihad Stadium,45367,Roger East,"Jake Collin, Andy Halliday",Graham Scott
184,1/01/2015,15:00,Newcastle,Burnley,3,3,"[15, 26, 78]","[19, 66, 86]",51.5,48.5,10.0,15.0,4.0,4.0,3.0,8.0,3.0,3.0,74.8,71.9,3.0,1.0,5.0,5.0,0.0,0.0,72.2,72.0,44.8,55.2,2.0,1.0,12.0,13.0,12.0,12.0,2.0,4.0,0.0,0.0,"""St James Park",51761,Mike Dean,"Richard West, Andy Garratt",Neil Swarbrick
185,1/01/2015,15:00,QPR,Swansea ,1,1,[20],[86],41.4,58.6,24.0,25.0,6.0,6.0,8.0,11.0,10.0,8.0,64.4,74.4,6.0,1.0,4.0,9.0,3.0,3.0,83.3,75.0,59.0,41.0,4.0,5.0,22.0,5.0,5.0,20.0,4.0,0.0,0.0,1.0,Loftus Road Stadium,17729,Anthony Taylor,"Simon Beck, Matt Wilkes",Lee Probert
186,1/01/2015,15:00,"""Soton""",Arsenal,2,0,"[34, 56]",[],41.5,58.5,13.0,11.0,6.0,6.0,5.0,4.0,2.0,1.0,79.5,84.9,2.0,1.0,2.0,7.0,1.0,1.0,81.0,100.0,58.6,41.4,6.0,3.0,14.0,7.0,7.0,13.0,2.0,1.0,0.0,0.0,"""St. Marys Stadium""",31492,Craig Pawson,"Simon Long, Stuart Burt",Stuart Attwell
187,1/01/2015,15:00,West Ham,W Brom,1,1,[10],[42],45.8,54.2,8.0,14.0,3.0,3.0,3.0,8.0,2.0,3.0,77.1,78.4,1.0,1.0,0.0,1.0,6.0,0.0,72.2,94.1,43.5,56.5,2.0,2.0,6.0,13.0,13.0,6.0,1.0,0.0,0.0,0.0,Upton Park,34914,Jonathan Moss,"Darren Cann, Derek Eaton",Lee Mason
188,1/01/2015,17:30,Tottenham,Chelsea,5,3,"[30, 52, 44, 45, 78]","[18, 61, 87]",46.2,53.8,11.0,19.0,8.0,7.0,2.0,9.0,1.0,3.0,76.5,76.6,1.0,4.0,5.0,3.0,1.0,0.0,86.7,75.9,52.9,47.1,4.0,3.0,14.0,10.0,10.0,14.0,3.0,1.0,0.0,0.0,White Hart Lane,35903,Phil Dowd,"Stephen Child, Mike Mullarkey",Andre Marriner
189,29/12/2014,20:00,Liverpool,Swansea ,4,1,"[33, 51, 61, 69]",[52],43.5,56.5,21.0,11.0,11.0,4.0,7.0,5.0,3.0,2.0,82.7,86.8,3.0,0.0,6.0,3.0,2.0,1.0,71.4,55.6,37.5,62.5,3.0,8.0,8.0,5.0,5.0,8.0,1.0,0.0,0.0,0.0,Anfield,44714,Andre Marriner,"Mike Mullarkey, Adam Nunn",Martin Atkinson
190,28/12/2014,24:00,Tottenham,Man Utd,0,0,[],[],48.4,51.6,9.0,9.0,4.0,5.0,3.0,2.0,2.0,2.0,66.6,70.8,1.0,4.0,3.0,6.0,1.0,6.0,88.5,74.1,52.5,47.5,5.0,4.0,11.0,19.0,18.0,11.0,2.0,4.0,0.0,0.0,White Hart Lane,35711,Jonathan Moss,"Simon Bennett, Simon Long",Lee Mason
191,28/12/2014,14:05,"""Soton""",Chelsea,1,1,[17],[45],39.3,60.7,9.0,7.0,1.0,1.0,7.0,2.0,1.0,4.0,77.6,86.8,1.0,0.0,4.0,6.0,1.0,3.0,79.2,80.0,39.3,60.7,0.0,0.0,23.0,14.0,12.0,23.0,2.0,2.0,1.0,0.0,"""St. Marys Stadium""",31641,Anthony Taylor,"Gary Beswick, Darren Cann",
192,28/12/2014,15:00,A Villa,"""Sland""",0,0,[],[],48.1,51.9,14.0,14.0,2.0,3.0,9.0,5.0,3.0,6.0,86.1,85.1,0.0,0.0,4.0,4.0,0.0,4.0,73.9,72.7,50.0,50.0,3.0,3.0,4.0,11.0,9.0,4.0,1.0,4.0,1.0,0.0,Villa Park,35436,Martin Atkinson,"Stephen Child, Harry Lennard",Lee Probert
193,28/12/2014,15:00,Hull City,Leicester,0,1,[],[32],61.9,38.1,19.0,4.0,5.0,2.0,7.0,2.0,7.0,0.0,78.0,67.0,2.0,0.0,7.0,1.0,2.0,1.0,78.3,84.0,57.4,42.6,1.0,4.0,12.0,12.0,12.0,9.0,0.0,1.0,1.0,1.0,MKM Stadium,23809,Phil Dowd,"Peter Kirkup, Marc Perry",Mike Dean
