,Date,Time,local,visit,g_loc,g_vis,m_loc,m_vis,PossH,PossA,TSH,TSA,On_TargetH,On_TargetA,Off_TargetH,Off_TargetA,BlockedH,BlockedA,PassingpcH,PassingpcA,ClearCutChancesH,ClearCutChancesA,CornersH,CornersA,OffsidesH,OffsidesA,TacklespcH,TacklespcA,AerialDuelspcH,AerialDuelspcA,SavesH,SavesA,FoulsCommittedH,FoulsCommittedA,FoulsWonH,FoulsWonA,YellowCardsH,YellowCardsA,RedCardsH,RedCardsA,Stadium,Attendance,Referee,Assistants,Fourth_official
63,2/04/2019,19:45,Watford,Fulham,4,1,"[23, 63, 69, 75]",[33],46.6,53.4,15.0,17.0,7.0,7.0,1.0,3.0,7.0,7.0,81.4,86.6,2.0,2.0,6.0,4.0,2.0,0.0,63.6,44.4,40.0,60.0,6.0,3.0,12.0,5.0,4.0,12.0,3.0,2.0,0.0,0.0,Vicarage Road,17301,Roger East,"Harry Lennard, Derek Eaton",Lee Mason
64,2/04/2019,19:45,Wolves,Man Utd,2,1,"[25, 77]",[13],49.8,50.2,9.0,18.0,2.0,4.0,5.0,7.0,2.0,7.0,81.8,81.0,3.0,3.0,3.0,5.0,4.0,5.0,47.1,64.3,47.7,52.3,3.0,2.0,5.0,11.0,11.0,5.0,1.0,2.0,0.0,1.0,Molineux,31302,Mike Dean,"Darren Cann, Dan Robathan",Paul Tierney
65,1/04/2019,20:00,Arsenal,Newcastle,2,0,"[30, 83]",[],70.6,29.4,7.0,3.0,4.0,1.0,1.0,2.0,2.0,0.0,85.7,65.3,2.0,0.0,6.0,2.0,2.0,2.0,76.9,52.9,56.8,43.2,1.0,1.0,11.0,10.0,10.0,11.0,2.0,0.0,0.0,0.0,Emirates Stadium,59869,Anthony Taylor,"Gary Beswick, Adam Nunn",David Coote
66,31/03/2019,14:05,Cardiff,Chelsea,1,2,[46],"[84, 90]",28.9,71.1,8.0,21.0,3.0,3.0,4.0,9.0,1.0,9.0,55.2,83.3,0.0,3.0,2.0,7.0,2.0,1.0,44.4,70.0,45.7,54.3,1.0,2.0,8.0,14.0,14.0,8.0,2.0,3.0,0.0,0.0,Cardiff City Stadium,32657,Craig Pawson,"Edward Smart, Richard West",Andre Marriner
67,31/03/2019,16:30,Liverpool,Tottenham,2,1,"[16, 90]",[70],48.7,51.3,14.0,11.0,3.0,2.0,8.0,7.0,3.0,2.0,80.4,80.8,1.0,1.0,10.0,3.0,2.0,2.0,61.1,62.5,56.5,43.5,1.0,2.0,5.0,8.0,7.0,5.0,0.0,1.0,0.0,0.0,Anfield,53322,Martin Atkinson,"Stephen Child, Lee Betts",Stuart Attwell
68,30/03/2019,24:30,Fulham,Man City,0,2,[],"[5, 27]",34.6,65.4,5.0,24.0,0.0,7.0,3.0,8.0,2.0,9.0,78.8,90.3,1.0,2.0,0.0,11.0,4.0,1.0,50.0,50.0,66.7,33.3,5.0,0.0,4.0,12.0,12.0,4.0,2.0,0.0,0.0,0.0,Craven Cottage,25001,Kevin Friend,"Matt Wilkes, Darren Cann",Roger East
69,30/03/2019,15:00,Brighton,"""Soton""",0,1,[],[53],60.2,39.8,14.0,8.0,1.0,2.0,9.0,4.0,4.0,2.0,73.9,62.7,0.0,1.0,6.0,5.0,6.0,0.0,60.0,33.3,63.2,36.8,1.0,1.0,8.0,10.0,10.0,8.0,1.0,2.0,0.0,0.0,Amex Stadium,30636,Michael Oliver,"Stuart Burt, Simon Bennett",Graham Scott
70,30/03/2019,15:00,Burnley,Wolves,2,0,"[2, 77]",[],37.2,62.8,6.0,8.0,1.0,1.0,3.0,3.0,2.0,4.0,64.0,77.3,1.0,0.0,1.0,5.0,1.0,2.0,66.7,62.5,57.1,42.9,1.0,0.0,12.0,10.0,10.0,11.0,1.0,1.0,0.0,0.0,Turf Moor,20990,Chris Kavanagh,"Daniel Cook, Mick McDonough",Jonathan Moss
71,30/03/2019,15:00,C Palace,"""Huddsfld""",2,0,"[76, 88]",[],48.5,51.5,19.0,15.0,5.0,5.0,6.0,7.0,8.0,3.0,76.8,75.5,4.0,0.0,5.0,5.0,6.0,3.0,66.7,71.4,67.5,32.5,5.0,4.0,10.0,7.0,7.0,10.0,0.0,0.0,0.0,0.0,Selhurst Park,25193,Lee Probert,"Simon Beck, Andy Garratt",Keith Stroud
72,30/03/2019,15:00,Leicester,"""Bmouth""",2,0,"[11, 82]",[],58.8,41.2,18.0,8.0,4.0,2.0,9.0,4.0,5.0,2.0,84.3,78.7,2.0,1.0,6.0,1.0,3.0,1.0,73.3,53.3,56.1,43.9,2.0,2.0,6.0,12.0,12.0,6.0,0.0,2.0,0.0,0.0,The King Power Stadium,31530,Lee Mason,"Harry Lennard, Neil Davies",Craig Pawson
73,30/03/2019,15:00,Man Utd,Watford,2,1,"[28, 72]",[90],51.5,48.5,8.0,20.0,5.0,8.0,1.0,6.0,2.0,6.0,78.9,81.0,2.0,1.0,3.0,5.0,4.0,3.0,50.0,84.6,38.5,61.5,7.0,3.0,14.0,9.0,9.0,12.0,1.0,2.0,0.0,0.0,Old Trafford,74543,Stuart Attwell,"Constantine Hatzidakis, Simon Long",Anthony Taylor
74,30/03/2019,17:30,West Ham,Everton,0,2,[],"[5, 33]",49.3,50.7,3.0,17.0,1.0,9.0,2.0,4.0,0.0,4.0,78.3,78.9,0.0,4.0,4.0,9.0,2.0,3.0,69.6,87.5,51.2,48.8,7.0,1.0,7.0,14.0,12.0,6.0,1.0,1.0,0.0,0.0,London Stadium,59988,Paul Tierney,"Scott Ledger, Adrian Holmes",Mike Dean
75,17/03/2019,14:15,Fulham,Liverpool,1,2,[74],"[26, 81]",37.2,62.8,7.0,16.0,2.0,6.0,2.0,7.0,3.0,3.0,75.1,84.2,0.0,2.0,1.0,10.0,4.0,1.0,42.9,57.9,45.7,54.3,4.0,1.0,11.0,7.0,7.0,11.0,2.0,1.0,0.0,0.0,Craven Cottage,25043,Craig Pawson,"Lee Betts, Richard West",Paul Tierney
76,17/03/2019,16:30,Everton,Chelsea,2,0,"[49, 72]",[],32.7,67.3,15.0,17.0,8.0,5.0,4.0,5.0,3.0,7.0,72.6,83.8,0.0,2.0,3.0,4.0,1.0,3.0,30.8,52.4,41.9,58.1,5.0,6.0,17.0,9.0,8.0,17.0,1.0,2.0,0.0,0.0,Goodison Park,39356,Anthony Taylor,"Gary Beswick, Adam Nunn",Martin Atkinson
77,16/03/2019,15:00,"""Bmouth""",Newcastle,2,2,"[48, 81]","[45, 90]",48.9,51.1,10.0,12.0,3.0,4.0,7.0,4.0,0.0,4.0,73.4,76.8,1.0,0.0,6.0,6.0,0.0,1.0,63.6,64.0,56.8,43.2,3.0,0.0,9.0,12.0,11.0,9.0,3.0,2.0,0.0,0.0,Vitality Stadium,10625,Mike Dean,"Ian Hussin, Adrian Holmes",Lee Probert
78,16/03/2019,15:00,Burnley,Leicester,1,2,[38],"[4, 33]",62.2,37.8,13.0,9.0,2.0,4.0,7.0,0.0,4.0,5.0,80.3,66.0,1.0,0.0,9.0,3.0,4.0,1.0,66.7,58.3,60.0,40.0,2.0,1.0,9.0,10.0,10.0,9.0,1.0,1.0,0.0,1.0,Turf Moor,20719,Michael Oliver,"Simon Bennett, Darren Cann",Lee Mason
79,16/03/2019,15:00,West Ham,"""Huddsfld""",4,3,"[15, 75, 84, 90]","[17, 30, 65]",64.1,35.9,16.0,15.0,5.0,5.0,5.0,6.0,6.0,4.0,84.6,71.3,1.0,4.0,5.0,8.0,1.0,1.0,56.3,55.6,56.7,43.3,2.0,1.0,7.0,15.0,14.0,7.0,0.0,2.0,0.0,0.0,London Stadium,59931,Jonathan Moss,"Edward Smart, Andy Halliday",Paul Tierney
80,10/03/2019,24:00,Liverpool,Burnley,4,2,"[19, 67, 29, 90]","[6, 90]",68.6,31.4,23.0,3.0,5.0,2.0,8.0,0.0,10.0,1.0,81.0,61.7,3.0,1.0,7.0,3.0,2.0,7.0,66.7,44.4,42.6,57.4,0.0,1.0,4.0,7.0,7.0,4.0,2.0,0.0,0.0,0.0,Anfield,53310,Andre Marriner,"Scott Ledger, Richard West",Mike Dean
81,10/03/2019,14:05,Chelsea,Wolves,1,1,[90],[56],75.6,24.4,22.0,2.0,6.0,1.0,2.0,1.0,14.0,0.0,90.4,70.8,0.0,1.0,13.0,0.0,1.0,2.0,78.6,44.1,40.0,60.0,0.0,5.0,8.0,14.0,13.0,8.0,1.0,4.0,0.0,0.0,Stamford Bridge,40692,Michael Oliver,"Stuart Burt, Darren Cann",Roger East
82,10/03/2019,16:30,Arsenal,Man Utd,2,0,"[12, 69]",[],46.1,53.9,14.0,14.0,3.0,4.0,7.0,7.0,4.0,3.0,75.7,81.1,1.0,4.0,5.0,2.0,5.0,1.0,47.1,55.0,26.5,73.5,4.0,0.0,12.0,18.0,18.0,12.0,2.0,2.0,0.0,0.0,Emirates Stadium,60000,Jonathan Moss,"Simon Bennett, Marc Perry",Martin Atkinson
83,9/03/2019,24:30,C Palace,Brighton,1,2,[50],"[19, 74]",62.7,37.3,15.0,4.0,3.0,3.0,5.0,1.0,7.0,0.0,81.9,72.1,0.0,0.0,8.0,0.0,1.0,1.0,42.9,80.8,44.0,56.0,1.0,2.0,8.0,18.0,18.0,8.0,1.0,5.0,0.0,0.0,Selhurst Park,24972,Craig Pawson,"Lee Betts, Daniel Cook",Stuart Attwell
84,9/03/2019,15:00,Cardiff,West Ham,2,0,"[4, 52]",[],29.3,70.7,16.0,9.0,7.0,2.0,6.0,5.0,3.0,2.0,64.6,80.7,4.0,0.0,7.0,5.0,2.0,1.0,69.2,66.7,50.0,50.0,2.0,5.0,7.0,12.0,11.0,7.0,2.0,1.0,0.0,0.0,Cardiff City Stadium,32458,Graham Scott,"Neil Davies, Derek Eaton",Andy Madley
85,9/03/2019,15:00,"""Huddsfld""","""Bmouth""",0,2,[],"[20, 66]",56.5,43.5,8.0,9.0,1.0,5.0,3.0,3.0,4.0,1.0,78.6,69.6,0.0,4.0,6.0,5.0,1.0,0.0,66.7,68.4,64.5,35.5,2.0,1.0,14.0,9.0,9.0,13.0,3.0,1.0,0.0,0.0,"""The John Smiths Stadium""",22304,Anthony Taylor,"Gary Beswick, Adam Nunn",Andre Marriner
86,9/03/2019,15:00,Leicester,Fulham,3,1,"[21, 78, 86]",[51],52.8,47.2,18.0,6.0,8.0,3.0,8.0,1.0,2.0,2.0,85.2,81.5,4.0,0.0,6.0,5.0,1.0,1.0,62.5,69.2,69.6,30.4,2.0,5.0,9.0,13.0,13.0,9.0,0.0,2.0,0.0,0.0,The King Power Stadium,32017,David Coote,"Stephen Child, Simon Long",Martin Atkinson
87,9/03/2019,15:00,Newcastle,Everton,3,2,"[65, 81, 84]","[18, 32]",45.5,54.5,19.0,7.0,7.0,3.0,7.0,2.0,5.0,2.0,69.8,74.9,2.0,0.0,8.0,2.0,2.0,0.0,63.6,70.0,38.3,61.7,1.0,4.0,13.0,10.0,9.0,12.0,3.0,1.0,0.0,0.0,"""St James Park",52242,Lee Mason,"Harry Lennard, Constantine Hatzidakis",Mike Dean
88,9/03/2019,15:00,"""Soton""",Tottenham,2,1,"[76, 81]",[26],36.8,63.2,12.0,16.0,4.0,5.0,4.0,9.0,4.0,2.0,70.1,76.3,2.0,2.0,1.0,10.0,2.0,1.0,53.3,52.9,46.9,53.1,4.0,2.0,16.0,9.0,9.0,14.0,4.0,2.0,0.0,0.0,"""St. Marys Stadium""",31890,Kevin Friend,"Matt Wilkes, Simon Beck",Lee Probert
89,9/03/2019,17:30,Man City,Watford,3,1,"[46, 50, 59]",[66],71.1,28.9,19.0,2.0,9.0,1.0,7.0,0.0,3.0,1.0,91.1,70.5,6.0,1.0,9.0,1.0,4.0,1.0,57.1,61.1,58.6,41.4,0.0,5.0,11.0,7.0,7.0,11.0,1.0,1.0,0.0,0.0,Etihad Stadium,54104,Paul Tierney,"Edward Smart, Adrian Holmes",Chris Kavanagh
90,3/03/2019,24:00,Watford,Leicester,2,1,"[5, 90]",[75],39.0,61.0,6.0,14.0,5.0,2.0,0.0,6.0,1.0,6.0,77.9,83.5,2.0,1.0,1.0,5.0,4.0,1.0,60.0,69.2,47.5,52.5,1.0,3.0,15.0,12.0,12.0,15.0,5.0,1.0,0.0,0.0,Vicarage Road,20062,Jonathan Moss,"Marc Perry, Andy Halliday",Simon Hooper
91,3/03/2019,14:05,Fulham,Chelsea,1,2,[27],"[20, 31]",36.0,64.0,12.0,20.0,5.0,7.0,4.0,5.0,3.0,8.0,80.5,90.5,2.0,0.0,5.0,4.0,2.0,0.0,71.4,73.3,25.0,75.0,5.0,4.0,11.0,10.0,9.0,11.0,2.0,1.0,0.0,0.0,Craven Cottage,24900,Graham Scott,"Mick McDonough, Neil Davies",David Coote
92,3/03/2019,16:15,Everton,Liverpool,0,0,[],[],42.2,57.8,7.0,10.0,3.0,3.0,3.0,3.0,1.0,4.0,63.0,75.5,0.0,2.0,3.0,7.0,2.0,4.0,73.7,72.2,46.0,54.0,3.0,3.0,12.0,10.0,10.0,12.0,1.0,2.0,0.0,0.0,Goodison Park,39335,Martin Atkinson,"Stephen Child, Lee Betts",Paul Tierney
93,2/03/2019,24:30,Tottenham,Arsenal,1,1,[74],[16],60.2,39.8,11.0,9.0,3.0,4.0,7.0,2.0,1.0,3.0,77.6,63.5,1.0,3.0,3.0,4.0,5.0,1.0,85.7,47.8,60.0,40.0,2.0,2.0,15.0,14.0,14.0,15.0,3.0,2.0,0.0,1.0,Wembley Stadium,81332,Anthony Taylor,"Gary Beswick, Adam Nunn",Jonathan Moss
94,2/03/2019,15:00,"""Bmouth""",Man City,0,1,[],[55],18.0,82.0,0.0,23.0,0.0,7.0,0.0,10.0,0.0,6.0,57.4,90.6,0.0,0.0,0.0,14.0,1.0,2.0,42.9,44.4,40.9,59.1,8.0,0.0,7.0,7.0,6.0,6.0,1.0,2.0,0.0,0.0,Vitality Stadium,10699,Kevin Friend,"Matt Wilkes, Adrian Holmes",David Coote
95,2/03/2019,15:00,Brighton,"""Huddsfld""",1,0,[79],[],52.7,47.3,14.0,6.0,4.0,4.0,6.0,0.0,4.0,2.0,80.9,76.8,2.0,0.0,6.0,3.0,3.0,0.0,63.6,57.1,54.5,45.5,4.0,2.0,11.0,6.0,6.0,10.0,2.0,2.0,0.0,0.0,Amex Stadium,30182,Mike Dean,"Darren Cann, Dan Robathan",Simon Hooper
96,2/03/2019,15:00,Burnley,C Palace,1,3,[90],"[15, 48, 76]",56.3,43.7,18.0,10.0,4.0,4.0,10.0,4.0,4.0,2.0,75.4,66.1,3.0,0.0,8.0,5.0,2.0,0.0,50.0,64.7,51.8,48.2,2.0,3.0,9.0,9.0,8.0,9.0,1.0,2.0,0.0,0.0,Turf Moor,19223,Lee Probert,"Simon Beck, Andy Garratt",Robert Jones
97,2/03/2019,15:00,Man Utd,"""Soton""",3,2,"[53, 59, 88]","[26, 75]",64.2,35.8,16.0,9.0,6.0,3.0,9.0,4.0,1.0,2.0,80.0,65.2,2.0,1.0,9.0,7.0,2.0,0.0,55.6,55.0,68.3,31.7,1.0,3.0,7.0,10.0,9.0,7.0,2.0,1.0,0.0,0.0,Old Trafford,74459,Stuart Attwell,"Constantine Hatzidakis, Richard West",Martin Atkinson
98,2/03/2019,15:00,Wolves,Cardiff,2,0,"[16, 18]",[],56.3,43.7,13.0,12.0,6.0,4.0,5.0,4.0,2.0,4.0,79.9,68.4,6.0,1.0,7.0,8.0,1.0,0.0,55.0,58.8,67.2,32.8,3.0,4.0,11.0,6.0,6.0,9.0,1.0,2.0,0.0,0.0,Molineux,31309,Andre Marriner,"Scott Ledger, Simon Long",Peter Bankes
99,2/03/2019,17:30,West Ham,Newcastle,2,0,"[7, 42]",[],55.8,44.2,10.0,17.0,4.0,2.0,3.0,6.0,3.0,9.0,83.1,79.4,1.0,1.0,1.0,6.0,1.0,3.0,42.3,66.7,77.3,22.7,2.0,2.0,8.0,14.0,14.0,7.0,3.0,4.0,0.0,0.0,London Stadium,59910,Chris Kavanagh,"Daniel Cook, Simon Bennett",Graham Scott
100,27/02/2019,19:45,Arsenal,"""Bmouth""",5,1,"[4, 27, 47, 59, 78]",[30],64.8,35.2,16.0,13.0,7.0,5.0,4.0,3.0,5.0,5.0,89.2,80.3,5.0,1.0,9.0,4.0,4.0,4.0,85.7,50.0,40.0,60.0,4.0,2.0,11.0,9.0,8.0,11.0,2.0,2.0,0.0,0.0,Emirates Stadium,59618,Chris Kavanagh,"Daniel Cook, Dan Robathan",Jonathan Moss
101,27/02/2019,19:45,"""Soton""",Fulham,2,0,"[23, 40]",[],40.9,59.1,14.0,14.0,4.0,4.0,7.0,4.0,3.0,6.0,77.6,79.5,0.0,1.0,7.0,4.0,2.0,2.0,68.2,66.7,47.3,52.7,4.0,2.0,15.0,13.0,13.0,14.0,0.0,1.0,0.0,0.0,"""St. Marys Stadium""",27597,Anthony Taylor,"Gary Beswick, Adam Nunn",Roger East
102,27/02/2019,20:00,Chelsea,Tottenham,2,0,"[57, 84]",[],46.5,53.5,11.0,9.0,1.0,0.0,8.0,5.0,2.0,4.0,81.5,86.6,1.0,1.0,2.0,2.0,1.0,1.0,63.0,56.5,56.5,43.5,0.0,0.0,7.0,14.0,13.0,7.0,1.0,1.0,0.0,0.0,Stamford Bridge,40542,Andre Marriner,"Scott Ledger, Simon Long",Kevin Friend
103,27/02/2019,20:00,C Palace,Man Utd,1,3,[66],"[33, 52, 83]",45.5,54.5,17.0,13.0,2.0,4.0,11.0,5.0,4.0,4.0,79.9,80.8,3.0,2.0,5.0,6.0,2.0,0.0,50.0,57.1,40.0,60.0,1.0,2.0,8.0,9.0,8.0,8.0,2.0,3.0,0.0,0.0,Selhurst Park,25754,Martin Atkinson,"Lee Betts, Harry Lennard",David Coote
104,27/02/2019,20:00,Liverpool,Watford,5,0,"[9, 20, 66, 79, 82]",[],61.6,38.4,19.0,5.0,10.0,3.0,4.0,1.0,5.0,1.0,85.2,76.5,4.0,1.0,7.0,4.0,1.0,2.0,75.0,40.7,55.6,44.4,3.0,5.0,5.0,7.0,7.0,5.0,0.0,2.0,0.0,0.0,Anfield,53316,Graham Scott,"Marc Perry, Mick McDonough",Lee Mason
105,27/02/2019,20:00,Man City,West Ham,1,0,[59],[],75.6,24.4,20.0,2.0,7.0,1.0,10.0,1.0,3.0,0.0,87.6,69.4,4.0,1.0,13.0,2.0,7.0,2.0,71.4,28.6,43.8,56.3,1.0,5.0,2.0,6.0,6.0,2.0,0.0,2.0,0.0,0.0,Etihad Stadium,53528,Stuart Attwell,"Stuart Burt, Constantine Hatzidakis",Mike Dean
106,26/02/2019,19:45,Cardiff,Everton,0,3,[],"[41, 66, 90]",32.8,67.2,6.0,12.0,0.0,4.0,5.0,5.0,1.0,3.0,56.4,79.6,0.0,1.0,3.0,4.0,3.0,1.0,73.9,70.0,52.6,47.4,1.0,0.0,12.0,12.0,11.0,11.0,3.0,1.0,0.0,0.0,Cardiff City Stadium,31849,Kevin Friend,"Matt Wilkes, Adrian Holmes",Andre Marriner
107,26/02/2019,19:45,"""Huddsfld""",Wolves,1,0,[90],[],49.9,50.1,15.0,7.0,3.0,0.0,9.0,5.0,3.0,2.0,77.3,77.0,1.0,1.0,3.0,5.0,0.0,4.0,76.2,50.0,61.8,38.2,0.0,2.0,10.0,10.0,10.0,9.0,2.0,2.0,0.0,0.0,"""The John Smiths Stadium""",22714,David Coote,"Stephen Child, Neil Davies",Martin Atkinson
108,26/02/2019,19:45,Leicester,Brighton,2,1,"[10, 63]",[66],49.1,50.9,19.0,15.0,3.0,3.0,9.0,9.0,7.0,3.0,82.7,81.3,2.0,1.0,4.0,8.0,2.0,4.0,71.4,33.3,58.7,41.3,2.0,1.0,6.0,4.0,3.0,5.0,1.0,1.0,0.0,0.0,The King Power Stadium,30558,Lee Probert,"Simon Beck, Andy Garratt",Simon Hooper
109,26/02/2019,20:00,Newcastle,Burnley,2,0,"[24, 38]",[],54.3,45.7,13.0,12.0,3.0,2.0,9.0,6.0,1.0,4.0,74.4,66.5,2.0,1.0,4.0,7.0,0.0,2.0,63.2,56.0,44.9,55.1,2.0,2.0,8.0,8.0,7.0,8.0,1.0,3.0,0.0,0.0,"""St James Park",48323,Craig Pawson,"Ian Hussin, Edward Smart",Lee Mason
110,24/02/2019,14:05,Arsenal,"""Soton""",2,0,"[6, 17]",[],62.1,37.9,12.0,10.0,4.0,4.0,4.0,3.0,4.0,3.0,82.0,70.5,2.0,1.0,6.0,4.0,3.0,1.0,64.3,68.8,62.1,37.9,4.0,3.0,7.0,14.0,14.0,7.0,0.0,0.0,0.0,0.0,Emirates Stadium,59877,Graham Scott,"Mick McDonough, Neil Davies",Chris Kavanagh
111,24/02/2019,14:05,Man Utd,Liverpool,0,0,[],[],35.4,64.6,6.0,7.0,3.0,1.0,1.0,4.0,2.0,2.0,73.5,84.6,1.0,0.0,3.0,7.0,3.0,1.0,50.0,63.2,41.9,58.1,1.0,3.0,15.0,17.0,17.0,14.0,1.0,3.0,0.0,0.0,Old Trafford,74519,Michael Oliver,"Stuart Burt, Simon Bennett",Andre Marriner
112,23/02/2019,24:30,Burnley,Tottenham,2,1,"[57, 83]",[65],30.5,69.5,10.0,17.0,4.0,6.0,3.0,5.0,3.0,6.0,62.1,79.4,1.0,1.0,7.0,6.0,4.0,0.0,58.3,62.5,54.2,45.8,5.0,2.0,9.0,12.0,11.0,9.0,1.0,3.0,0.0,0.0,Turf Moor,21338,Mike Dean,"Ian Hussin, Dan Robathan",Craig Pawson
113,23/02/2019,15:00,"""Bmouth""",Wolves,1,1,[14],[83],44.6,55.4,10.0,10.0,3.0,2.0,5.0,5.0,2.0,3.0,73.2,75.2,1.0,0.0,9.0,8.0,1.0,3.0,57.1,52.4,56.3,43.8,1.0,2.0,10.0,15.0,15.0,10.0,4.0,5.0,0.0,0.0,Vitality Stadium,10671,Roger East,"Edward Smart, Richard West",Graham Scott
114,23/02/2019,15:00,Newcastle,"""Huddsfld""",2,0,"[46, 52]",[],54.3,45.7,29.0,4.0,12.0,1.0,11.0,1.0,6.0,2.0,82.9,78.8,3.0,0.0,12.0,0.0,0.0,0.0,69.2,50.0,52.9,47.1,1.0,10.0,11.0,7.0,7.0,11.0,2.0,0.0,0.0,1.0,"""St James Park",52174,Kevin Friend,"Matt Wilkes, Darren Cann",Martin Atkinson
115,23/02/2019,17:30,Leicester,C Palace,1,4,[64],"[40, 70, 90, 81]",65.4,34.6,27.0,7.0,5.0,5.0,10.0,2.0,12.0,0.0,84.8,72.7,0.0,2.0,8.0,3.0,0.0,1.0,84.2,46.7,53.3,46.7,1.0,4.0,7.0,14.0,14.0,7.0,2.0,1.0,0.0,0.0,The King Power Stadium,31778,Anthony Taylor,"Gary Beswick, Adam Nunn",David Coote
116,22/02/2019,19:45,Cardiff,Watford,1,5,[82],"[18, 61, 63, 73, 90]",35.4,64.6,15.0,12.0,6.0,7.0,5.0,4.0,4.0,1.0,66.1,81.9,1.0,4.0,3.0,3.0,3.0,1.0,43.5,57.1,57.1,42.9,2.0,4.0,10.0,11.0,11.0,10.0,1.0,2.0,0.0,0.0,Cardiff City Stadium,30387,Simon Hooper,"Scott Ledger, Derek Eaton, Edward Smart, Richard West",David Coote
117,22/02/2019,19:45,West Ham,Fulham,3,1,"[29, 40, 90]",[3],55.1,44.9,21.0,8.0,7.0,5.0,9.0,2.0,5.0,1.0,82.3,82.5,3.0,0.0,12.0,0.0,3.0,3.0,47.8,61.1,52.5,47.5,4.0,4.0,11.0,11.0,10.0,11.0,1.0,1.0,0.0,0.0,London Stadium,59950,Lee Mason,"Harry Lennard, Adrian Holmes",Stuart Attwell
118,11/02/2019,20:00,Wolves,Newcastle,1,1,[90],[56],59.5,40.5,22.0,9.0,6.0,3.0,8.0,2.0,8.0,4.0,80.6,74.2,2.0,0.0,13.0,1.0,1.0,1.0,53.3,52.4,45.8,54.2,2.0,5.0,7.0,9.0,9.0,7.0,1.0,3.0,0.0,0.0,Molineux,30687,Graham Scott,"Daniel Cook, Derek Eaton",Simon Hooper
119,10/02/2019,13:30,Tottenham,Leicester,3,1,"[33, 63, 90]",[76],53.1,46.9,12.0,20.0,5.0,9.0,2.0,9.0,5.0,2.0,84.2,80.5,2.0,4.0,2.0,9.0,7.0,5.0,57.1,66.7,40.5,59.5,9.0,2.0,11.0,4.0,4.0,9.0,3.0,1.0,0.0,0.0,Wembley Stadium,44154,Michael Oliver,"Simon Bennett, Stuart Burt",Lee Mason
120,10/02/2019,16:00,Man City,Chelsea,6,0,"[4, 80, 13, 19, 56, 25]",[],55.8,44.2,15.0,12.0,9.0,4.0,5.0,3.0,1.0,5.0,92.7,88.4,4.0,1.0,2.0,2.0,2.0,1.0,50.0,68.2,76.9,23.1,4.0,3.0,9.0,13.0,12.0,9.0,1.0,2.0,0.0,0.0,Etihad Stadium,54452,Mike Dean,"Darren Cann, Dan Robathan",Paul Tierney
121,9/02/2019,24:30,Fulham,Man Utd,0,3,[],"[14, 65, 23]",51.2,48.8,15.0,15.0,3.0,7.0,7.0,4.0,5.0,4.0,77.9,78.3,2.0,0.0,5.0,4.0,2.0,3.0,52.6,36.4,37.1,62.9,4.0,3.0,14.0,9.0,9.0,14.0,3.0,2.0,0.0,0.0,Craven Cottage,25001,Paul Tierney,"Edward Smart, Mick McDonough",Graham Scott
122,9/02/2019,15:00,C Palace,West Ham,1,1,[76],[27],57.2,42.8,25.0,7.0,5.0,4.0,10.0,1.0,10.0,2.0,82.2,74.4,5.0,2.0,10.0,4.0,4.0,1.0,29.4,45.5,44.0,56.0,3.0,4.0,12.0,9.0,9.0,12.0,3.0,0.0,0.0,0.0,Selhurst Park,25552,Craig Pawson,"Lee Betts, Ian Hussin",Andy Woolmer
123,9/02/2019,15:00,"""Huddsfld""",Arsenal,1,2,[90],"[16, 44]",54.6,45.4,16.0,9.0,7.0,4.0,6.0,4.0,3.0,1.0,79.3,72.0,2.0,2.0,5.0,0.0,2.0,1.0,57.7,77.8,50.0,50.0,2.0,5.0,17.0,12.0,12.0,16.0,3.0,2.0,0.0,0.0,"""The John Smiths Stadium""",24182,Jonathan Moss,"Marc Perry, Andy Halliday",Andre Marriner
124,9/02/2019,15:00,Liverpool,"""Bmouth""",3,0,"[24, 34, 48]",[],65.6,34.4,20.0,12.0,9.0,2.0,6.0,5.0,5.0,5.0,88.7,76.9,5.0,0.0,8.0,5.0,1.0,2.0,52.2,53.8,57.7,42.3,2.0,6.0,14.0,6.0,6.0,13.0,2.0,2.0,0.0,0.0,Anfield,53178,Anthony Taylor,"Gary Beswick, Adam Nunn",Mike Dean
125,9/02/2019,15:00,"""Soton""",Cardiff,1,2,[90],"[69, 90]",66.7,33.3,14.0,6.0,7.0,3.0,5.0,3.0,2.0,0.0,79.4,58.4,1.0,1.0,8.0,2.0,0.0,3.0,75.0,58.8,37.5,62.5,1.0,6.0,15.0,12.0,11.0,15.0,3.0,3.0,0.0,0.0,"""St. Marys Stadium""",31438,Martin Atkinson,"Stephen Child, Harry Lennard",Tim Robinson
126,9/02/2019,15:00,Watford,Everton,1,0,[65],[],44.0,56.0,7.0,9.0,2.0,4.0,3.0,4.0,2.0,1.0,67.3,74.6,2.0,0.0,8.0,2.0,0.0,6.0,63.6,68.2,31.8,68.2,4.0,1.0,21.0,10.0,9.0,21.0,2.0,1.0,0.0,1.0,Vicarage Road,20333,Lee Probert,"Adrian Holmes, Derek Eaton",Roger East
